country,quarter,debt_gdp,fisc_bal,res_gdp,ca_gdp,infl_yoy,reer
colombia,2019Q1,72.44055149483805,-2.3317915141861425,15.794276103853859,-4.4885522412153644,3.4524068278872675,111.52333333333333
colombia,2019Q2,72.7038785770822,-2.23798643665382,16.29954807542497,-4.58427517266059,3.52301932741446,109.44333333333333
colombia,2019Q3,77.31706066905505,-3.807373222261085,17.464096561945173,-4.295138744281032,3.27392324577261,107.69666666666666
colombia,2019Q4,81.9302427610279,-5.37676000786835,18.732039704605395,-4.006002315901474,3.02482716413076,105.62
colombia,2020Q1,86.54342485300074,-6.946146793475616,20.117787051579008,-3.7168658875219176,2.77573108248891,103.53666666666668
colombia,2020Q2,91.1566069449736,-8.51553357908288,21.63855617045345,-3.42772945914236,2.52663500084706,99.27
colombia,2020Q3,88.47394560965785,-8.300136370675062,20.67310422459325,-3.97958946800757,2.768740644133915,98.90666666666668
colombia,2020Q4,85.7912842743421,-8.084739162267246,19.78663687388205,-4.53144947687278,3.0108462874207698,98.28666666666668
colombia,2021Q1,83.10862293902636,-7.869341953859427,18.9698423087668,-5.08330948573799,3.252951930707625,100.14999999999999
colombia,2021Q2,80.4259616037106,-7.65394474545161,18.214817114515572,-5.6351694946032,3.49505757399448,97.14666666666666
colombia,2021Q3,77.88476119939003,-7.0652811871725,17.734312654609987,-5.73651261935282,5.16560101915001,93.86
colombia,2021Q4,75.34356079506945,-6.47661762889339,17.273420191530747,-5.8378557441024395,6.836144464305541,93.67666666666666
colombia,2022Q1,72.80236039074887,-5.8879540706142794,16.83096303075811,-5.93919886885206,8.50668790946107,94.53666666666668
colombia,2022Q2,70.2611599864283,-5.29929051233517,16.405856765594006,-6.04054199360168,10.1772313546166,97.49000000000001
colombia,2022Q3,70.52868828722328,-4.4847142595272445,16.330840269527595,-5.09825616122911,10.566899639679676,91.21666666666665
colombia,2022Q4,70.79621658801824,-3.67013800671932,16.258000678338963,-4.15597032885654,10.95656792474275,85.34333333333332
colombia,2023Q1,71.06374488881322,-2.855561753911395,16.187244589793295,-3.21368449648397,11.346236209805824,86.53000000000002
colombia,2023Q2,71.3312731896082,-2.04098550110347,16.11848386966518,-2.2713986641114,11.7359044948689,94.84333333333332
