country,quarter,EMBI_bps,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,n_train
brazil,2015Q1,318.81654098360656,-0.0243322100312943,0.5869586536770757,-0.038064424576035,0.0233120620708805,-0.0035090560907033,0.0140208254275921,0.0464291912640516,-0.0256269092954508,1.2454366931386855,537
brazil,2015Q2,293.242484375,-0.0249806350554031,0.7055561123652754,-0.0300788066162216,0.0250528799448775,-0.0059134186717513,0.0138041454714144,0.0445218898543337,0.0894915380709781,1.22396279767942,551
brazil,2015Q3,370.46784375000004,-0.0597545415843373,0.933848255654465,-0.070254854621367,0.00510534675027,-0.0263569110737049,0.0166399720708168,0.0636890745126275,0.0120914279483369,1.2625793835987875,565
brazil,2015Q4,462.3322258064516,-0.0487908812181095,0.943755869785358,-0.061348890685266,0.0040438966356524,-0.0267913540739576,0.014203854604982,0.050691889972019,0.0817960538039094,1.2234451025427275,579
brazil,2016Q1,515.710393442623,-0.0475582101900482,0.9548792884330508,-0.0547728571181793,0.0033426581217385,-0.0251278279580538,0.012916367965831,0.0467476129577002,-0.0200079809516725,1.2416514056950356,593
brazil,2016Q2,405.708546875,-0.0329474372310089,0.8267875001247197,-0.0381792920628576,0.0169041534324459,-0.0114757241967165,0.0123283301576921,0.0422624625953869,0.0059894852059908,1.207290507628553,607
brazil,2016Q3,328.571859375,-0.0237680044991491,0.7222780863065924,-0.0284806757433446,0.0218567498167627,-0.0056258119940117,0.010657510419428,0.0371007272227824,0.0754464110112238,1.2500945031436967,621
brazil,2016Q4,327.59532786885245,-0.0243137667966734,0.7070509904208399,-0.027863643164395,0.0220804011068582,-0.0051902406811303,0.0103592451172177,0.0380239550640484,0.0430956246078712,1.290164294816505,636
brazil,2017Q1,282.7566774193548,-0.0071327804282111,0.1484196660716839,-0.0102328034729448,0.0367381176008032,0.0110417275625094,0.0097987308490704,0.0365760032106746,0.0942946945597612,1.4075175473815666,651
brazil,2017Q2,272.34461904761906,-0.0040274212372397,0.0987732219732942,-0.0064146748169716,0.0383537106360345,0.0135743650700806,0.0100764402874302,0.0352823214338717,0.0980911654535103,1.3415872269617777,666
brazil,2017Q3,262.8234126984127,0.0048954823547192,0.0,0.0043669417820409,0.0442374332502166,0.0204692261698941,0.0086335674684096,0.031818125198179,0.0568736338849603,1.5122776755902516,681
brazil,2017Q4,236.10695161290326,0.0096369719366893,0.0,0.0067179943689729,0.0509782160790603,0.025991912178273,0.0092380940075992,0.0345941665817282,0.0106961408274201,1.4368764396007756,696
brazil,2018Q1,226.02162295081968,0.000624868873496,0.0467471645972692,-0.0041776249213902,0.0505023790651665,0.0206474653573833,0.0109387426166093,0.0432620993448492,0.0021627194020583,1.3887525085113617,711
