date,countryname,bankname,price,mktcap
2016-08-15,mexico,banorte,58.54673385620117,162559649483.37756
2016-08-16,mexico,banorte,57.55524444580078,159806700507.31616
2016-08-17,mexico,banorte,56.27815246582031,156260753347.6751
2016-08-18,mexico,banorte,57.05949783325195,158430220723.3807
2016-08-19,mexico,banorte,56.5960807800293,157143506524.74545
2016-08-22,mexico,banorte,57.05949783325195,158430220723.3807
2016-08-23,mexico,banorte,55.54530715942383,154225950237.6339
2016-08-24,mexico,banorte,56.04106903076172,155602472388.80725
2016-08-25,mexico,banorte,56.0626106262207,155662284336.91226
2016-08-26,mexico,banorte,56.4356689453125,156698110344.51453
2016-08-29,mexico,banorte,56.52879333496094,156956677597.41687
2016-08-30,mexico,banorte,56.364463806152344,156500403628.8552
2016-08-31,mexico,banorte,55.438743591308594,153930068039.95132
2016-09-01,mexico,banorte,57.459983825683594,159542201841.10782
2016-09-02,mexico,banorte,58.01322555541992,161078321377.44965
2016-09-05,mexico,banorte,57.66812515258789,160120122741.48926
2016-09-06,mexico,banorte,58.11730194091797,161367297715.35455
2016-09-07,mexico,banorte,58.769126892089844,163177141383.95737
2016-09-08,mexico,banorte,58.434993743896484,162249394200.23746
2016-09-09,mexico,banorte,56.961509704589844,158158148913.3978
2016-09-12,mexico,banorte,57.97486114501953,160971799549.56012
2016-09-13,mexico,banorte,56.6492919921875,157291251675.11145
2016-09-14,mexico,banorte,55.285377502441406,153504234931.82065
2016-09-15,mexico,banorte,55.04436111450195,152835033817.38412
2016-09-19,mexico,banorte,55.00053024291992,152713333926.51703
2016-09-20,mexico,banorte,55.64141082763672,154492789693.7362
2016-09-21,mexico,banorte,56.183692932128906,155998478961.4565
2016-09-22,mexico,banorte,58.58289337158203,162660049245.39056
2016-09-23,mexico,banorte,56.47949981689453,156819810235.38165
2016-09-26,mexico,banorte,55.40587615966797,153838809009.5152
2016-09-27,mexico,banorte,57.33946990966797,159207585396.17535
2016-09-28,mexico,banorte,57.01628494262695,158310236705.64853
2016-09-29,mexico,banorte,56.17822265625,155983290306.66943
2016-09-30,mexico,banorte,55.69619369506836,154644898669.6059
