countryname,bankname,date,mktcap
indonesia,bca,2006-06-07,49945466.1621
indonesia,bca,2006-06-08,47787328.7354
indonesia,bca,2006-06-09,49021423.5352
indonesia,bca,2006-06-12,48096491.0156
indonesia,bca,2006-06-13,47171558.4961
indonesia,bca,2006-06-14,47788180.1758
indonesia,bca,2006-06-15,47788180.1758
indonesia,bca,2006-06-16,51487910.2539
indonesia,bca,2006-06-19,50562977.7344
indonesia,bca,2006-06-20,50254686.792
indonesia,bca,2006-06-21,49946375.8301
indonesia,bca,2006-06-22,50562997.7539
indonesia,bca,2006-06-23,50254686.792
indonesia,bca,2006-06-26,49329753.9063
indonesia,bca,2006-06-27,49638064.8682
indonesia,bca,2006-06-28,48713212.9883
indonesia,bca,2006-06-29,49329835.9375
indonesia,bca,2006-06-30,50563081.8359
indonesia,bca,2006-07-03,52721262.1582
indonesia,bca,2006-07-04,53029573.6328
indonesia,bca,2006-07-05,52721262.1582
indonesia,bca,2006-07-06,52412954.834
indonesia,bca,2006-07-07,54262823.8281
indonesia,bca,2006-07-10,53646200.8301
indonesia,bca,2006-07-11,53646200.8301
indonesia,bca,2006-07-12,53337889.3311
indonesia,bca,2006-07-13,52721266.333
indonesia,bca,2006-07-14,50871397.3389
indonesia,bca,2006-07-17,49021528.3447
indonesia,bca,2006-07-18,48404905.3467
indonesia,bca,2006-07-19,48404905.3467
indonesia,bca,2006-07-20,49021528.3447
indonesia,bca,2006-07-21,49638281.0547
indonesia,bca,2006-07-24,48713344.1406
indonesia,bca,2006-07-25,48713344.1406
indonesia,bca,2006-07-26,48096719.5313
indonesia,bca,2006-07-27,49946593.3594
indonesia,bca,2006-07-28,49638281.0547
indonesia,bca,2006-07-31,51488154.8828
indonesia,bca,2006-08-01,52721404.1016
indonesia,bca,2006-08-02,53338028.7109
indonesia,bca,2006-08-03,51796553.3203
indonesia,bca,2006-08-04,51796553.3203
indonesia,bca,2006-08-07,51488240.5029
indonesia,bca,2006-08-08,50871614.8682
indonesia,bca,2006-08-09,51796553.3203
indonesia,bca,2006-08-10,50563302.0508
indonesia,bca,2006-08-11,50563302.0508
indonesia,bca,2006-08-14,51796553.3203
