countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
peru,bbva_peru,2023-05-27,4987.764,87030.891,102850.786,8693.564,493.955,2196.763,0.22485584471333503,10832.131,4987.764,92018.655
peru,bbva_peru,2023-08-27,4247.019,84681.833,100365.161,11954.305,513.592,2341.253,0.21936629659417411,11436.309,4247.019,88928.852
peru,bbva_peru,2023-11-27,4760.829,81836.67499999999,98489.059,10891.696,472.327,2400.5,0.19676192459904188,11891.555,4760.829,86597.50399999999
peru,bbva_peru,2024-02-27,5847.108,86107.02599999998,104323.802,5084.416,393.862,2507.988,0.15704301615478225,12369.668,5847.108,91954.13399999999
peru,bbva_peru,2024-05-27,6689.23,91144.68800000001,109575.629,9148.136,350.163,2464.032,0.14210976156153815,11741.711,6689.23,97833.918
peru,bbva_peru,2024-08-27,8124.774,87544.01299999999,107814.512,5911.29,453.327,2533.543,0.1789300596042775,12145.725,8124.774,95668.787
peru,bbva_peru,2024-11-27,7041.789,89088.112,108909.087,5804.509,501.562,2648.708,0.1893610016657178,12779.186,7041.789,96129.901
peru,bbva_peru,2025-02-27,7309.633,90579.01299999999,111188.992,7350.798,577.72,2444.587,0.23632621788465702,13300.346,7309.633,97888.646
peru,bbva_peru,2025-05-27,7982.339,87162.361,108062.219,5543.265,534.697,2463.122,0.21708100532576138,12917.519,7982.339,95144.7
peru,bbva_peru,2025-08-27,7678.423,87557.333,108808.071,5568.193,572.507,2482.634,0.23060467229563436,13572.315,7678.423,95235.756
peru,bbva_peru,2025-11-27,7965.029,88714.87000000001,111035.507,5837.944,723.632,2565.129,0.28210355112744817,14355.608,7965.029,96679.899
peru,bbva_peru,2026-02-27,7853.1,89491.61799999999,112336.347,5751.901,560.075,2558.408,0.21891543491108537,14991.629,7853.1,97344.718
peru,bbva_peru,2026-05-27,8198.398,96420.852,119021.739,9045.652,722.775,2630.233,0.27479504667457216,14402.489,8198.398,104619.25
peru,bbva_peru,2026-08-27,8271.201,93630.35299999999,117119.366,6335.776,742.199,2632.775,0.28190749304441126,15217.812,8271.201,101901.55399999999
peru,bcp,2004-02-27,,,,,87.674,,,,,
peru,bcp,2004-05-27,,,,,67.098,,,,,
peru,bcp,2004-08-27,,,,,82.382,,,,,
peru,bcp,2004-11-27,,,,,69.918,,,,,
peru,bcp,2005-02-27,,,,,98.436,,,,,
peru,bcp,2005-05-27,1805.6949,21366.3319,25415.5898,5359.7451,137.185,466.285,0.2942084776477905,2243.563,1805.6949,23172.0268
peru,bcp,2005-08-27,1971.199,21156.0396,25512.8535,4707.814,141.709,462.714,0.30625613229770443,2385.6149,1971.199,23127.2386
peru,bcp,2005-11-27,1662.5861,22579.0307,26816.1387,5566.9341,187.802,505.769,0.371319713149679,2574.5219,1662.5861,24241.6168
peru,bcp,2006-02-27,3153.897,25535.4153,31489.6172,8414.1943,225.038,1400.37,0.16069895813249357,2800.3049,3153.897,28689.3123
peru,bcp,2006-05-27,868.946,28729.8131,31960.873,9623.1514,154.651,577.608,0.2677438678134652,2362.1139,868.946,29598.7591
peru,bcp,2006-08-27,1713.6379,27063.7898,31327.1016,9598.9863,187.366,617.858,0.3032509087848665,2549.6739,1713.6379,28777.4277
peru,bcp,2006-11-27,1717.365,26720.250699999997,31144.1816,7967.0488,156.453,654.388,0.2390829293935708,2706.5659,1717.365,28437.6157
peru,bcp,2007-02-27,1704.545,29147.5213,33712.9453,1493.7271,163.104,1463.051,0.11148210144417386,2860.879,1704.545,30852.0663
peru,bcp,2007-05-27,1860.816,31489.354999999996,35918.7109,7445.9438,236.008,769.432,0.3067301593903035,2568.5399,1860.816,33350.170999999995
peru,bcp,2007-08-27,1850.709,35225.2878,39902.4688,7237.0542,257.256,997.486,0.2579043715901777,2826.472,1850.709,37075.9968
peru,bcp,2007-11-27,1646.924,35745.8592,40444.1602,6943.4668,224.293,746.686,0.3003846328978982,3051.377,1646.924,37392.7832
peru,bcp,2008-02-27,0.0,40505.9073,43713.7422,1640.603,165.881,1811.985,0.09154656357530554,3207.8349,0.0,40505.9073
peru,bcp,2008-05-27,2016.08,41723.02,46823.555,7242.16,239.58,1222.958,0.19590206695569268,3084.455,2016.08,43739.1
