countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
argentina,galicia,2010-02-27,1388.928,24160.899,27602.366,1379.888,49.312,1273.929,0.03870859365003858,2052.539,1388.928,25549.827
argentina,galicia,2010-05-27,1705.336,24902.546,28708.833,1265.952,51.698,1271.93,0.0406453185316802,2100.951,1705.336,26607.881999999998
argentina,galicia,2010-08-27,1814.725,26628.471,30601.875,1253.368,46.382,1392.165,0.03331645315030905,2158.679,1814.725,28443.196
argentina,galicia,2010-11-27,1898.431,27403.057,31581.378,1370.123,121.211,1548.569,0.07827290873057642,2279.89,1898.431,29301.488
argentina,galicia,2011-02-27,1866.224,31372.339000000004,35708.063,1489.374,189.61,1913.065,0.09911320315828266,2469.5,1866.224,33238.563
argentina,galicia,2011-05-27,1544.82,34649.963,38892.296,1783.848,228.013,1974.471,0.11548055149961686,2697.513,1544.82,36194.783
argentina,galicia,2011-08-27,1610.035,40321.59999999999,44852.878,1949.072,248.558,2236.08,0.11115791921577045,2921.243,1610.035,41931.634999999995
argentina,galicia,2011-11-27,1734.974,41324.562,46255.977,2261.686,275.198,2419.315,0.11375037975625331,3196.441,1734.974,43059.536
argentina,galicia,2012-02-27,1799.615,45841.796,51193.026,2310.47,355.174,2902.431,0.12237121226999022,3551.615,1799.615,47641.411
argentina,galicia,2012-05-27,1821.475,48050.28600000001,53705.107,2572.137,281.731,3055.438,0.09220642015972833,3833.346,1821.475,49871.761000000006
argentina,galicia,2012-08-27,2049.43,48962.108,55166.21,2329.546,339.078,3258.742,0.10405180894958851,4154.672,2049.43,51011.538
argentina,galicia,2012-11-27,2100.256,52421.947,59024.061,2273.926,347.186,3440.753,0.10090407535792309,4501.858,2100.256,54522.203
argentina,galicia,2013-02-27,2293.449,56294.744,63458.271,2560.967,368.22,3837.919,0.09594261890362982,4870.078,2293.449,58588.193
argentina,galicia,2013-05-27,2486.725,57754.975,65410.765,2330.064,298.987,4099.452,0.07293340670899427,5169.065,2486.725,60241.7
argentina,galicia,2013-08-27,2620.363,62542.159999999996,70668.991,1934.648,361.753,4437.558,0.08152073730641943,5506.468,2620.363,65162.522999999994
argentina,galicia,2013-11-27,2802.092,66750.36499999999,75594.916,2186.895,535.991,4985.04,0.10751989953942195,6042.459,2802.092,69552.457
argentina,galicia,2014-02-27,3098.798,73109.796,83155.823,2930.38,626.922,5634.642,0.11126208195658216,6947.229,3098.798,76208.594
argentina,galicia,2014-05-27,3291.966,78593.96999999999,89663.866,2982.382,830.701,6668.411,0.12457255559082966,7777.93,3291.966,81885.93599999999
argentina,galicia,2014-08-27,3266.639,84722.758,96421.976,2830.456,693.244,7504.387,0.09237849807052861,8432.579,3266.639,87989.397
argentina,galicia,2014-11-27,3310.105,87970.768,100644.7,3187.551,931.248,6596.191,0.14117965959445383,9363.827,3310.105,91280.87299999999
argentina,galicia,2015-02-27,3166.126,93901.928,107314.478,4369.38,882.597,7395.339,0.11934503610990652,10246.424,3166.126,97068.054
argentina,galicia,2015-05-27,3560.004,101547.967,116312.796,3507.424,958.401,8086.571,0.11851760158910371,11204.825,3560.004,105107.971
argentina,galicia,2015-08-27,3672.319,116257.45399999998,131983.004,3207.61,948.406,9314.838,0.10181669289363916,12053.231,3672.319,119929.77299999999
argentina,galicia,2015-11-27,3437.99,119863.844,136541.923,4420.936,1186.858,8619.103,0.1377008721209156,13240.089,3437.99,123301.834
argentina,galicia,2016-02-27,4689.419,142573.763,161748.003,7288.153,1244.732,11102.775,0.11210999052038792,14484.821,4689.419,147263.182
argentina,galicia,2016-05-27,5828.761,158776.94100000002,180438.746,7975.726,1348.223,12092.168,0.11149555646266245,15833.044,5828.761,164605.70200000002
argentina,galicia,2016-08-27,6485.126,176306.50800000003,199849.678,5799.675,1375.0,12790.534,0.10750137562669393,17058.044,6485.126,182791.63400000002
