country,time,quarter,EMBI,JLoss,D,HHI,HHI_anual,debt,growth_q,gfac,JLoss_bbg,n_banks,JLoss_bbg_dbm
chile,42,2018Q2,133.921875,2.161952957855014,-0.0295834326155222,0.52736925,0.4956129,,,0.7424858121710523,1.8612935119708736,4,1.8612935119708736
chile,43,2018Q3,136.68253968253967,2.1705827482143225,-0.0088034890227209,0.52736925,0.4956129,,,0.7578145069854852,2.1604725217825003,4,2.1604725217825003
chile,44,2018Q4,144.27868852459017,2.160302790549685,-0.0170278400704886,0.52736925,0.4956129,,,0.8221907201055463,2.1866190206962237,4,2.1866190206962237
chile,45,2019Q1,139.01639344262296,2.1638365043509125,-0.0034101096595817,0.52736925,0.5029628,,,0.6166678739783068,2.1618265624134168,4,2.1618265624134168
chile,46,2019Q2,132.25396825396825,2.166560541794892,-0.0031784104848002,0.52736925,0.5029628,,,0.3766934366747251,2.1611296345058006,4,2.1611296345058006
chile,47,2019Q3,132.171875,2.164255680298851,-0.0112797621149238,0.52736925,0.5029628,,,0.0091247478119913,2.1610973477699638,4,2.1610973477699638
chile,48,2019Q4,141.43548387096774,4.895139152852462,0.0428311991006517,0.52736925,0.5029628,,,-0.0201682751039825,4.187456648920698,4,4.187456648920698
chile,49,2020Q1,195.5806451612904,8.400269608230213,0.0717162495555024,0.52736925,0.5200156,,,-0.4257248451580214,11.632987722659262,4,11.632987722659262
chile,50,2020Q2,255.87301587301587,3.23630532195007,0.1499515196422965,0.52736925,0.5200156,,,-1.1525764458353265,9.436048114405276,4,9.436048114405276
chile,51,2020Q3,182.5,2.501270546018441,0.0930266538824673,0.52736925,0.5200156,,,-1.1013316428503028,9.129371243605814,4,9.129371243605814
chile,52,2020Q4,156.61290322580646,2.364649028036863,0.0202620413647642,0.52736925,0.5200156,,,-0.8467015971034151,7.778770866181864,4,7.778770866181864
chile,53,2021Q1,135.01639344262296,2.25859599069473,0.0123255248449377,0.52736925,0.5218181,,,-0.496238850633484,5.202493229548201,4,5.202493229548201
chile,54,2021Q2,132.20634920634922,2.8496608128236933,-0.0806173597532562,0.52736925,0.5218181,,,-0.3812486392834333,8.140361873415298,4,8.140361873415298
chile,55,2021Q3,141.265625,3.0874376877112257,-0.0240626666161143,0.52736925,0.5218181,,,-0.5042854463597604,7.617639282166287,4,7.617639282166287
chile,56,2021Q4,155.1290322580645,11.687060491128085,-0.0094493235787549,0.52736925,0.5218181,,,-0.3479798670804366,10.776771160603069,4,10.776771160603069
china,9,2010Q1,78.54098360655738,2.192607257162203,-0.1058871352800067,0.4698220499999999,0.5953288,,,0.1498838706288212,2.2170282904292744,7,2.2170282904292744
china,10,2010Q2,49.73015873015873,2.4869583928791807,-0.0783590801241439,0.4698220499999999,0.5953288,,,0.2191369421364122,2.361004823864169,7,2.361004823864169
china,11,2010Q3,82.546875,2.2028420016517907,-0.0866294815768139,0.4698220499999999,0.5953288,,,0.0070389915303639,2.118369975761186,8,2.118369975761186
china,12,2010Q4,99.21311475409836,2.3999327077196817,-0.0854747866952358,0.4698220499999999,0.5953288,,,0.088715073627108,2.269942902826648,8,2.269942902826648
china,13,2011Q1,138.98387096774192,2.185414783275412,-0.0898522816556055,0.4698220499999999,0.533779,,,0.3564989263736373,2.1435326412684663,8,2.1435326412684663
china,14,2011Q2,162.34920634920636,2.182254431247682,-0.087987572122356,0.4698220499999999,0.533779,,,0.2542859598151738,2.1719570993545965,8,2.1719570993545965
china,15,2011Q3,199.65625,2.2769642996706905,-0.0531444087812765,0.4698220499999999,0.533779,,,-0.0358395208496375,2.8921196918098806,8,2.8921196918098806
china,16,2011Q4,270.9833333333333,2.18450838401338,-0.0591948131839211,0.4698220499999999,0.533779,,,-0.1080768006624656,2.6004911301796763,8,2.6004911301796763
china,17,2012Q1,270.258064516129,1.8334257751798333,-0.061957647907578,0.4698220499999999,0.999418,,,-0.0425850404141188,2.189589341505557,8,2.189589341505557
china,18,2012Q2,259.41269841269843,2.1286014233539383,-0.0648791959987757,0.4698220499999999,0.999418,,,-0.0916325216852709,2.2476108496753047,8,2.2476108496753047
china,19,2012Q3,184.8095238095238,1.507538181511791,-0.0620502255136649,0.4698220499999999,0.999418,,,-0.2040866206567154,2.621633292345418,8,2.621633292345418
china,20,2012Q4,156.0,2.1978614220120227,-0.0685101771834033,0.4698220499999999,0.999418,,,-0.1166924995304412,2.1884920026632817,8,2.1884920026632817
china,21,2013Q1,145.34426229508196,3.1136681294026025,-0.0688507017058402,0.4698220499999999,0.9993853,,,-0.0104063238731664,5.05930912143548,8,5.05930912143548
china,22,2013Q2,165.734375,2.3726113663369057,-0.0629789982337579,0.4698220499999999,0.9993853,,,0.0017093918823749,2.662090153165799,8,2.662090153165799
china,23,2013Q3,172.4375,2.876478493443086,-0.0684723516513828,0.4698220499999999,0.9993853,,,0.2252379480711123,2.8083864448180416,8,2.8083864448180416
