country,quarter,EMBI_bps,JLoss,GaR,GaR_st,prob_neg,ES,skew,std,g_GDP,VIX,JLoss_x_GaR,t
colombia,2016Q1,355.13954098360654,9.164530492017409,0.0010717046182954,0.0012395897077812,0.0458146679369293,-0.0053298460958737,-0.2143932994870961,0.0097710610033717,-0.328731947862076,-0.723332787744024,0.009821669652804073,2016Q1
colombia,2016Q2,286.234359375,10.180901866424328,-0.0049031640610962,-0.0049006097760948,0.0808872582568903,-0.0096210286664676,-0.1107447754420864,0.011657520870837,-0.391447344168878,-0.523418055569934,-0.04991863214099899,2016Q2
colombia,2016Q3,238.06078125000002,13.530789916435909,-0.0047259143975144,-0.0047493395974797,0.120567280445735,-0.0107539214978181,-0.016717456686418,0.0096362765004951,-0.530533388031484,-0.801870718240988,-0.06394535487582713,2016Q3
colombia,2016Q4,236.0339508196721,12.642075150006491,0.0014226868308483,0.001422687553674,0.0,0.0008163746762735,0.0633126831808429,0.0115196174630547,-0.347564848269157,-0.712623069948984,0.01798571383050878,2016Q4
colombia,2017Q1,201.4593064516129,9.76948666167761,-0.0099623214968861,-0.0099623215820302,0.2751337654396197,-0.0099805348651583,0.0139120135402706,0.0113209765967276,-0.65250319959904,-0.911347833479181,-0.09732676698317287,2017Q1
colombia,2017Q2,195.74231746031748,5.732113918113132,-0.0047622006239578,-0.0047622006963241,0.1434304617164392,-0.0062677654144598,-0.1445448223890931,0.009761568710949,-0.603614017303582,-1.05295410210249,-0.027297476477435547,2017Q2
colombia,2017Q3,196.88474603174603,6.778411462378353,0.002236974691358,0.0022369745764655,0.0,0.0021882112203461,-0.2746957504547275,0.0089465225987904,-0.49468182922312,-1.25167886563269,0.015163134888951345,2017Q3
colombia,2017Q4,181.81779032258066,2.4414489949775033,-0.0036529400618238,-0.003652939796726,0.128718643452158,-0.0045356657441091,-0.3511283193099179,0.0095274082781078,-0.571773573787391,-1.069613663117,-0.008918466842652776,2017Q4
colombia,2018Q1,170.3294918032787,2.538695996968259,-0.0131743316052857,-0.0131743315592943,0.1539153136214792,-0.0150348735356245,-0.2267398148604448,0.0128851807522743,-0.506828280233467,-0.00697166412020162,-0.03344562290907122,2018Q1
colombia,2018Q2,187.62351562499998,2.3003813891329,0.006343135127279,0.0063431352557309,0.0,0.0014124988013416,-0.0150704940306609,0.0120985833041961,-0.23406190469611,-0.468679497950838,0.014591629995547759,2018Q2
colombia,2018Q3,179.9428253968254,2.4249076410029162,0.0112135580372768,0.0112135574924587,0.0,0.008600154259193,-0.0974208444742543,0.0100873241502872,-0.205005142122364,-0.941097049576516,0.027191842567422176,2018Q3
colombia,2018Q4,196.65396721311475,4.818914414555984,-0.0075966993383583,-0.0076304699131276,0.0816864979722,-0.0113223531290031,-0.0362749487666111,0.0147174522720583,-0.201126738920622,0.641561246801698,-0.03660784394466272,2018Q4
colombia,2019Q1,193.13445000000002,2.791034623135372,0.0152529580586669,0.0152529503456024,0.0,0.0132132834983168,0.0086858433828337,0.0102592471345663,-0.0554814713769605,-0.751892035197466,0.042571534046971005,2019Q1
colombia,2019Q2,185.59609523809524,3.115407929572597,0.0090132584328194,0.0090132587293138,0.0,0.0052428596294997,-0.0359403512391571,0.0104218747774377,-0.156549541486471,-0.588866330984071,0.028079976792892637,2019Q2
colombia,2019Q3,178.532359375,4.549752248594274,0.0082302643364449,0.0093948885280503,0.0,0.003743137844102,-0.0003403151315356,0.0105318906691862,-0.141902840461703,-0.450829968292437,0.03744566367126544,2019Q3
colombia,2019Q4,177.2665,2.4043400754414392,0.0109443909696687,0.0109862888604995,0.0,0.0074525688946678,-0.0513972035398311,0.0094314741346602,-0.158569277532917,-0.743562254690212,0.026314037809673847,2019Q4
colombia,2020Q1,232.7943492063492,14.931244765473046,-0.0498711878266392,-0.0535907202951197,0.6329076205021671,-0.0640342286438392,0.0572601940713113,0.033438879369814,-0.777071594580227,3.98775307342992,-0.7446389121844297,2020Q1
colombia,2020Q2,337.4984285714286,5.905570193764371,-0.2183124206798784,-0.217937488355334,1.0,-0.3013925235216358,-0.1357630840988321,0.0174848015871188,-5.04208060714237,1.23773553739229,-1.2892593244956383,2020Q2
colombia,2020Q3,255.93537500000002,2.599102040003569,-0.1005127319855829,-0.0995214750735732,1.0,-0.1797213250456086,-0.019432889478224,0.0115645534356527,-3.13775091340322,0.75460826797157,-0.2612428467500605,2020Q3
colombia,2020Q4,222.98743548387097,2.548572565948113,-0.0514898019198581,-0.0514898025720223,0.8158885924350328,-0.1047347835439781,0.2354670739005134,0.0160441650393798,-1.76898528230237,0.323839618882162,-0.13122549659905283,2020Q4
colombia,2021Q1,218.4744262295082,2.2782125024705357,-0.0155716851610102,-0.0155716855192622,0.1499826833535488,-0.0277986864895853,0.0265484059341086,0.0159693921465893,-0.578600508918568,-0.0747998768221251,-0.035475607818348354,2021Q1
colombia,2021Q2,233.6004285714286,2.387978706740722,0.0757887697389086,0.0820246680498699,0.0,0.0748816195317104,-0.5710167941348769,0.0190301781963457,3.66796280366277,-0.499618682692066,0.18098196834658933,2021Q2
colombia,2021Q3,275.860953125,2.2765979936165457,0.0180296027220637,0.018650133169889,0.0257258369120488,-0.0005391144122182,-0.4117534505785876,0.0217405431740433,2.35530230553217,0.370248395994004,0.04104615738275363,2021Q3
colombia,2021Q4,319.3135322580645,2.7721666945598042,0.0279417956641845,0.0325229515879189,0.0,0.0139915826246788,-0.4262052250762664,0.0202012801468562,1.81915318185994,-0.334213041190885,0.07745931532644781,2021Q4
colombia,2022Q1,363.5388548387097,6.417522743575663,0.0186279666928787,0.0185639631994948,0.0259166385537662,-0.0007090003813249,-0.186397142537687,0.0176937397079129,1.10450636365191,0.0632364858695086,0.119545399918119,2022Q1
colombia,2022Q2,373.0639838709677,11.370938965268564,0.0082497166816749,0.0082481706064659,0.0421778851711467,-0.0181169273211859,-0.3487792228529289,0.02570733241524,2.10408620362792,1.03306093064262,0.09380702486808319,2022Q2
mexico,2010Q1,188.04634426229507,2.2243911208217773,0.0129535223480163,0.0120054636150941,0.0,0.0039751026499997,0.1856787368378856,0.0109278234956427,0.554207609315988,-0.273474143288191,0.028813700094293918,2010Q1
mexico,2010Q2,193.55561904761905,2.75127574187279,-0.0246563361414823,-0.025450393372844,0.2179981503507041,-0.0251366959040082,-0.1677712216097471,0.0176162923889835,1.18012702359589,1.92814838624991,-0.0678363795095216,2010Q2
mexico,2010Q3,192.462609375,2.213446712990578,0.0136814916905895,0.0138781130665907,0.0324695187906017,-0.0058295124957284,0.376935440141945,0.0102277998061531,0.602305904221838,0.520149081223771,0.030283252811343232,2010Q3
mexico,2010Q4,170.44290322580645,2.1605961827442535,0.0107208785747477,0.0109470976387931,0.0,0.0036304509855426,0.6847622697521898,0.0123877113970888,0.336359272678597,-0.25269186572323,0.023163489324264534,2010Q4
mexico,2011Q1,156.98106451612904,2.1641028666278737,-0.0011318111851555,-0.0010601227868933,0.0627703065023747,-0.0091432309111714,0.2973246630877434,0.0162027228765403,0.370108502258907,-0.25399075807104,-0.002449355830276509,2011Q1
mexico,2011Q2,163.1151746031746,2.1618829772794292,-0.000969977011786,-0.0006446346248366,0.0741256831788927,-0.0076026319553577,0.5129698655442768,0.0129438128164227,0.0843748358299819,-0.412455624503871,-0.002096976790132522,2011Q2
mexico,2011Q3,199.655671875,5.81870008292078,-0.0258734070020369,-0.0255903336518872,0.2574631650427942,-0.0598515126907237,-0.735081406532782,0.0124067813121801,0.369042433811816,3.021815743106,-0.1505495954681952,2011Q3
mexico,2011Q4,226.39395081967214,3.0750252847829835,0.0068117549046212,0.0069299276791337,0.0256044200410858,-0.0001687666858607,0.221448513741245,0.0128513376351451,0.40519373695165,0.481182310789469,0.02094631856545469,2011Q4
mexico,2012Q1,208.45754838709678,2.2123274474191694,0.0268959549068247,0.0273264588005354,0.0,0.023588388304155,0.6810282526317024,0.0072701535127635,0.655686482854203,-0.544942643980499,0.05950265926491657,2012Q1
mexico,2012Q2,207.18779365079368,6.427127811850439,0.0166756089037843,0.0177892324547507,0.0,0.0091945203646311,0.4345974861519995,0.0076884083516633,0.450179101054454,-0.339717653026506,0.10717626976505287,2012Q2
mexico,2012Q3,173.94458730158732,2.381824318526268,0.0192649782208127,0.0170708458591522,0.0,0.0115469271383174,0.5982499724881124,0.0083887470020113,0.0927782068156048,-0.515068119980867,0.045885793622210604,2012Q3
mexico,2012Q4,161.3044426229508,2.1626844307035995,0.0103783839685269,0.010926600104256,0.0,0.008051986762585,0.4851120530462739,0.0094787495360333,0.151149760356791,-0.217621772332358,0.022445169424596963,2012Q4
mexico,2013Q1,167.06676666666667,2.257900406183242,-0.0114386301815974,-0.010903851637416,0.2104795290702603,-0.0121291589945456,0.2496078258679419,0.0083880774175462,-0.560054732342426,-0.908632501367324,-0.02582728773320866,2013Q1
mexico,2013Q2,182.228125,2.7105768728829984,-0.027268366644045,-0.0271036866107546,0.2950891379010806,-0.028334923389016,-0.1822379958343549,0.0153617673702657,-0.0935601333764345,-0.368293284678328,-0.07391300398664256,2013Q2
mexico,2013Q3,203.24343750000003,2.3417520633286966,-0.0211536773291377,-0.0207438281694938,0.2323629046822589,-0.0216661749179905,0.1801797207866832,0.0090376146629997,-0.253093887914397,-0.40206448572139,-0.04953666753249768,2013Q3
mexico,2013Q4,200.3263870967742,2.5546104113413874,-0.0028553771386319,-0.0028716897793638,0.0662371076954756,-0.0032581562926968,0.2194114286138548,0.0095466361219734,-0.288092420010227,-0.776145481890695,-0.007294376166655231,2013Q4
mexico,2014Q1,193.674868852459,2.249182337883667,0.0053049573220449,0.0053049574269459,0.0,0.0032132219543186,0.5347157890491446,0.009318365467649,0.082761503641711,-0.755363204325733,0.011931816311970026,2014Q1
mexico,2014Q2,170.18679365079365,2.2055497559611013,-0.0050595432855642,-0.0047606276535154,0.0650323025188043,-0.0091983910103751,0.4183124928238962,0.0093605167234026,-0.0416561611696825,-1.05540733666986,-0.011159074458750749,2014Q2
mexico,2014Q3,166.93673437500001,2.161917174038586,-0.002654095593637,-0.0025550666818811,0.0558611403471113,-0.0118946774866942,0.2767539441817608,0.0121652597398345,0.100778166657453,-0.439732363807883,-0.005737934845423967,2014Q3
mexico,2014Q4,200.4438064516129,2.367204516805072,-0.0174448302396462,-0.0170778875840106,0.1104306674121876,-0.018317068168701,0.0756077076923771,0.0124514072832116,0.207478057517132,-0.0643524752907675,-0.041295480938188196,2014Q4
mexico,2015Q1,234.29359016393443,2.311290551366655,-0.0019056925714541,-0.0017137024414642,0.0538160450979482,-0.0136264469653995,0.1310176617162273,0.0098897858748895,0.177623583770603,-0.572219383284511,-0.004404609234211486,2015Q1
mexico,2015Q2,224.311265625,2.257089924220736,-0.0056896743432583,-0.0053797560455783,0.0671710383861545,-0.0171362535062945,0.2451206640158308,0.0123023518808758,0.0505186734392691,-0.190345033028346,-0.012842106632265543,2015Q2
mexico,2015Q3,257.951984375,2.202889297074888,-0.0046265164406861,-0.0045357316274415,0.0769435575822073,-0.0228974275740171,0.0981425968882166,0.0140657616011872,0.29336584160502,0.624060469048578,-0.010191703549928417,2015Q3
mexico,2015Q4,288.5742419354839,2.340149188413527,-0.0091070899848125,-0.0088982649943084,0.0723831492106502,-0.0142614372664514,-0.0323721122970226,0.0111047371003432,0.0203278993481913,-0.192942817723966,-0.02131194923676793,2015Q4
mexico,2016Q1,344.51295081967214,2.3651571979461874,-0.0084216493990378,-0.0082900045886125,0.067656012012358,-0.009073884437195,-0.0639696244448622,0.0097015640098235,-0.11134763985564,-0.746270957891063,-0.019918524694713433,2016Q1
mexico,2016Q2,298.5128125,2.2251772197780175,-0.0033195831044956,-0.0033195837115212,0.0601652988983171,-0.0072074596167677,0.0840890173885031,0.0109253931326621,0.0304405771429764,-0.528057043458968,-0.0073866607032835995,2016Q2
mexico,2016Q3,272.674078125,2.2525559123504593,-0.0036359870440248,-0.0061617869087492,0.11421715697655,-0.0094421806644859,-0.1296031698199681,0.0110630443376788,-0.290347247588356,-0.831997852846529,-0.008190264113247733,2016Q3
mexico,2016Q4,297.07040983606555,2.634765176385109,0.0070901990043089,0.0052455672030301,0.0332663003903076,-0.0035024959311884,0.2518868577124791,0.0114372125234526,0.0380569650012411,-0.734580926760772,0.018681009430193463,2016Q4
mexico,2017Q1,282.34182258064516,2.302100255691759,0.0142025667503061,0.0142025666944194,0.0,0.0044159345658107,0.3952760961025442,0.0102988411688219,0.305883674995539,-0.951495948845057,0.03269573254735895,2017Q1
mexico,2017Q2,252.66625396825398,6.396405371552237,0.0031918024349303,0.002118797350723,0.0362674735659741,-0.0026188589358386,0.0073671496126796,0.0105788022996876,-0.141283245127071,-1.10606413823446,0.020416062239721682,2017Q2
mexico,2017Q3,244.42231746031746,2.198754659839061,0.0032282258086073,0.0026065759293699,0.0322366012171618,-0.001315141494116,0.0237785586419534,0.0089663648111039,-0.218115013398722,-1.32297916031874,0.007098076539688021,2017Q3
mexico,2017Q4,243.2447580645161,2.312334388804313,-0.0006496016036227,-0.0006496008597503,0.0546585055396579,-0.0028311609223834,0.0076081129654198,0.0098064615108574,-0.169749888084124,-1.1242486311038,-0.0015020961270791975,2017Q4
mexico,2018Q1,237.87118032786884,2.305873094516697,-0.0164150870354999,-0.0164150868936924,0.1554920649498487,-0.0209779779966652,-0.0294294522521452,0.0126269987607695,-0.255145127651125,0.0356622354906092,-0.03785110753930907,2018Q1
mexico,2018Q2,268.86378125,2.2760960862220925,0.004650371578163,0.0046429374161988,0.0353940035847343,-0.0033093242993853,0.2278561509186664,0.012750798079844,0.160567706078254,-0.468307995459704,0.010584692548535259,2018Q2
mexico,2018Q3,272.2436031746032,3.068992098142189,0.0073474286744507,0.0073474278792481,0.0,0.0029620450800837,0.1472139561712831,0.0103211599926567,0.146867800951055,-0.983968257540309,0.022549200543552538,2018Q3
mexico,2018Q4,310.10081967213114,3.8618881100633797,-0.0228445443264792,-0.0232630343513737,0.2360222950937637,-0.0263475929748704,0.0600086517210077,0.0159924649435506,-0.194739085188732,0.743558565047107,-0.08822307411424586,2018Q4
mexico,2019Q1,318.6188666666667,2.5152977612697214,-0.0048916271830751,-0.0050310811049503,0.113446078790991,-0.0067585964846482,0.117669880467047,0.011803227606011,-0.235846226786261,-0.777444374238505,-0.012303898902554913,2019Q1
mexico,2019Q2,311.94085714285717,2.3229277114421056,-0.0190482582698899,-0.0197083231219591,0.6192527048516724,-0.0205704987671917,0.0235762296395956,0.0129782882278449,-0.658211768625638,-0.599496122588523,-0.04424772698983351,2019Q2
mexico,2019Q3,331.28578125,2.269019174090286,-0.0196357889877064,-0.0190229409850737,0.4341187403995221,-0.0205620796895079,0.0083697762163316,0.0122679977890207,-0.577844500532272,-0.448824610242553,-0.04455398171149671,2019Q3
mexico,2019Q4,310.37641935483873,2.347118316058314,-0.0207666959817061,-0.0211761792407579,0.6714520647096507,-0.022616800504847,-0.0242540027373916,0.0121640971085873,-0.734284156428317,-0.768352127803834,-0.04874189250267697,2019Q4
mexico,2020Q1,392.0578412698413,6.254338455547212,-0.0635256679103966,-0.0655437796175314,0.856614159743341,-0.0761039865854937,0.2543983055419767,0.0340826175846021,-0.857898216958231,4.39604384708907,-0.39731102772631494,2020Q1
mexico,2020Q2,590.5706666666667,4.437624029811049,-0.2065820177688701,-0.2063757840422199,1.0,-0.2882592433938382,-0.0405981469751661,0.0176843314206822,-5.32232778247683,1.39430363129996,-0.9167333261779912,2020Q2
mexico,2020Q3,486.0355,2.659483570277838,-0.0791918816022528,-0.0780865170796779,1.0,-0.1532490241617547,0.2274106060078893,0.0093928152275942,-2.45825488428738,0.866953338089065,-0.2106095080205791,2020Q3
mexico,2020Q4,434.5199838709678,3.552268763146378,-0.0437498763494797,-0.0433402109836842,0.7985836670501539,-0.0696796923573024,0.5067332558063724,0.0116480180884889,-1.37194586201548,0.396754308181813,-0.15541131914777323,2020Q4
mexico,2021Q1,362.10324590163935,2.6202877969824896,-0.0349342606418291,-0.0349342604962694,0.7419509836595636,-0.0426184031648144,0.3470690838719439,0.0124549678709943,-1.20120984208383,-0.0383746283345658,-0.09153781685639047,2021Q1
mexico,2021Q2,340.78160317460316,2.256558168967289,0.1012579885568423,0.1080124829890802,0.0,0.0992955576393736,-0.6769341437703412,0.0094007009438879,4.6010374245987,-0.502079196502767,0.22849454125113877,2021Q2
mexico,2021Q3,356.353765625,2.1832030051282816,-0.0056736312140236,-0.0052101572622561,0.0803335339174383,-0.0324912120272128,-0.0191404860435244,0.0156517499576821,0.701971034254419,0.447411109746407,-0.012386688716445944,2021Q3
mexico,2021Q4,357.8963225806452,2.2666156405934013,-0.0098556398908637,-0.0098556402443457,0.1077072718963132,-0.0233513806026433,0.0619269065121988,0.0143353483783276,-0.0594199460048409,-0.321533160157165,-0.022338947524687906,2021Q4
mexico,2022Q1,364.9432419354839,2.5115453265048138,-0.0182780015382304,-0.0182780017004197,0.1490132898010237,-0.0344964530342421,-0.1047523000117269,0.0180325665376485,0.243044086869426,0.112296884011404,-0.045906029341190355,2022Q1
mexico,2022Q2,397.7960483870968,2.500595955689597,-0.037642938369146,-0.0376429383607382,0.2239721067425134,-0.0621267310975934,-0.2216927269445711,0.0226513273793266,0.279422609088221,1.17089414747663,-0.09412977944615923,2022Q2
peru,2010Q1,177.8226393442623,2.1641745160475807,0.0494746940337903,0.0497177915294258,0.0,0.0449594035846813,0.456375106568399,0.0119342734614115,0.307933768358747,-0.273474143288191,0.10707187201718024,2010Q1
peru,2010Q2,184.0202857142857,2.2057203517439055,0.0129889303795664,0.0173683433158475,0.0,0.0104124209837377,-0.3702273877636643,0.0175399989116008,0.829446353800134,1.92814838624991,0.0286499480855943,2010Q2
peru,2010Q3,169.738546875,2.160701295467239,0.0775554234311292,0.0778148243215944,0.0,0.0535309215802147,0.3558880985539063,0.0094204055473106,0.849211873176379,0.520149081223771,0.16757410387815114,2010Q3
peru,2010Q4,154.85009677419356,2.1649177759396876,0.0545860952410512,0.0546188427080054,0.0,0.0537487045688711,0.5680332157086609,0.0161219569044877,0.730443314051605,-0.25269186572323,0.11817440790648853,2010Q4
peru,2011Q1,149.93058064516129,2.202480826572861,0.048753744584452,0.0487187080813106,0.0,0.0400945793205019,0.2601801549867896,0.0170930603152353,0.696016531538492,-0.25399075807104,0.10737918767088599,2011Q1
peru,2011Q2,190.72569841269842,3.4444674233837698,0.0497240624827434,0.0501279994019666,0.0,0.04593823307431,0.5038498496014854,0.0116570748509681,0.281408246933007,-0.412455624503871,0.17127291338010872,2011Q2
peru,2011Q3,203.54365625000003,2.4774060758137137,0.0030046523243156,0.0060060955973628,0.0462712591270937,-0.0171405684534811,-0.3916586101615836,0.0171375209909769,0.351561478095819,3.021815743106,0.007443743923967265,2011Q3
peru,2011Q4,220.19098360655738,2.222546622432453,0.0477707880524557,0.0478775575187668,0.0,0.0412440503194888,0.20910028556003,0.0128336850035768,0.377831629285644,0.481182310789469,0.106172803636922,2011Q4
peru,2012Q1,193.84256451612902,2.1606850447567063,0.0491775557253903,0.0500514729937346,0.0,0.0480568900496985,0.6045027062359632,0.0080212855312605,0.39144850596761,-0.544942643980499,0.10625720919354036,2012Q1
peru,2012Q2,177.7540634920635,2.1604501617389635,0.0532411696944898,0.0544735929562355,0.0,0.0448242896985891,0.4739665300362191,0.0076188536618113,0.362904512343377,-0.339717653026506,0.11502489367763209,2012Q2
peru,2012Q3,139.719,2.160105531651951,0.0620308748905318,0.0622350156194855,0.0,0.0530077089530011,0.4937300013716163,0.0085553090331734,0.511673625505522,-0.515068119980867,0.13399323598424787,2012Q3
peru,2012Q4,115.82716666666668,1.5529178870819205,0.0531272816786596,0.0536476106679509,0.0,0.0491159581964926,0.5271627367041959,0.0092254785650679,0.318489269653168,-0.217621772332358,0.08250230601083008,2012Q4
peru,2013Q1,125.36631666666666,2.160190693475742,0.0309196330127141,0.0309196330893396,0.0,0.0303997684258581,0.1784590536656842,0.0112648243265529,0.241180786572022,-0.908632501367324,0.06679230347975032,2013Q1
peru,2013Q2,147.40814062500002,2.1643951958941554,0.0099053839706903,0.0099053835539129,0.0,0.0063750422463982,-0.2291030396314657,0.0164543800569982,0.41171171192737,-0.368293284678328,0.021439165479649056,2013Q2
peru,2013Q3,182.559796875,2.1738589463415767,0.0373881472350855,0.0373881472830338,0.0,0.0343047818026499,0.2705061787517155,0.0102769086266998,0.274137016076779,-0.40206448572139,0.08127655835412671,2013Q3
peru,2013Q4,177.60169354838712,2.1601395719528083,0.0574409657385629,0.0553302051164536,0.0,0.0549436569842812,0.3360263178351298,0.0105247777994938,0.487922653343054,-0.776145481890695,0.12408050314305519,2013Q4
peru,2014Q1,175.4310163934426,2.161581459093857,0.0501122331761559,0.0501122329912559,0.0,0.046586806095,0.6398928030874258,0.0099817862468439,0.238389871185163,-0.755363204325733,0.10832167410736666,2014Q1
peru,2014Q2,149.4590634920635,2.1600282669952224,0.0404821169760517,0.0405034783087946,0.0,0.0348896393782454,0.6899230019622328,0.0098228199979719,-0.158601208477844,-1.05540733666986,0.08744251697607884,2014Q2
peru,2014Q3,151.16096875,2.1600011557525787,0.0198259092162824,0.0199471199365178,0.0,0.0105260110891094,0.1710186433780737,0.0119840849194874,-0.176640588345316,-0.439732363807883,0.04282398682101569,2014Q3
peru,2014Q4,173.13769354838712,2.16069180883937,0.0113669856308611,0.0117632486565368,0.0,0.0062468289352126,0.1585335312991274,0.0125028661127787,-0.276175843450913,-0.0643524752907675,0.0245605527437964,2014Q4
peru,2015Q1,189.67113114754096,2.160788735456973,0.0189001940382611,0.0191544521867718,0.0,0.0123176415407425,0.1591160602334113,0.0114866900786498,-0.162742808797765,-0.572219383284511,0.04083932637582562,2015Q1
peru,2015Q2,173.387515625,2.161480498155769,0.0186738500639269,0.018964029727375,0.0,0.0097133027534855,0.2034481663892766,0.0119443184806959,0.0020316846159254,-0.190345033028346,0.04036316273866286,2015Q2
peru,2015Q3,212.54603125,2.320450488439693,0.0102126512401063,0.0103142211284337,0.0303870802590275,-0.0028051087045942,0.0507218664510263,0.0137521759939532,-6.86235201616034e-05,0.624060469048578,0.0236979515583689,2015Q3
peru,2015Q4,227.48698387096775,2.172115496884242,0.0230083860873231,0.0232307411591742,0.0,0.0126638646038881,0.0271156167346638,0.0114598724362834,0.193797641976446,-0.192942817723966,0.04997687197857029,2015Q4
peru,2016Q1,257.23021311475406,2.321422365979983,0.0257773306283334,0.0260007248938958,0.0,0.0200955456108051,-0.0040771659465982,0.009964078695072,0.176320306337117,-0.746270957891063,0.059840071855874,2016Q1
peru,2016Q2,209.34650000000002,2.369732317892143,0.021048119860939,0.0212733404373748,0.0,0.0138918238937737,0.0531077056399644,0.0109269789423414,0.0783799481801282,-0.528057043458968,0.04987840986533462,2016Q2
peru,2016Q3,171.467625,2.16059186639851,0.0300484061820891,0.030285724356734,0.0,0.0210430586802709,0.151475634932401,0.0091283912632286,0.19245556504974,-0.831997852846529,0.06492234199526041,2016Q3
peru,2016Q4,159.75540983606558,2.161687171548446,0.0230001095208852,0.0230001100571485,0.0,0.0150845098999199,0.2118650276848611,0.0109866555787959,-0.013717875266549,-0.734580926760772,0.04971904169550681,2016Q4
peru,2017Q1,149.66409677419355,2.160425476259649,0.0239151920739392,0.0233263609087825,0.0,0.0171456837170071,0.2782366336026567,0.0106016883658054,-0.11392678938499,-0.951495948845057,0.051666990226181084,2017Q1
peru,2017Q2,144.33588888888892,2.1607820708402397,0.0254578968841531,0.0254578966764031,0.0,0.0183357492814195,0.0490038953089989,0.0090803712504146,-0.0679365793191523,-1.10606413823446,0.055008967148577614,2017Q2
peru,2017Q3,147.47849206349207,2.160099218311692,0.0286650460056429,0.027914581845844,0.0,0.0226001536657908,0.0742403304932498,0.009110038562036,-0.0457710975522113,-1.32297916031874,0.06191934346965792,2017Q3
peru,2017Q4,138.2982741935484,2.1606797361827494,0.0204426135475843,0.0204426136154017,0.0,0.0177309353241869,0.0315267776479911,0.0096405238268029,-0.109499922589719,-1.1242486311038,0.04416994084688034,2017Q4
peru,2018Q1,133.58786885245902,2.1602339035788,0.0099109140094536,0.0099109140763002,0.0,0.0044728947881158,0.0972473231080501,0.0130567776689075,-0.00053248679631038,0.0356622354906092,0.021409892458675764,2018Q1
peru,2018Q2,155.381078125,2.161757171113514,0.028605636222556,0.0286056359704564,0.0,0.0178354424566257,0.2207273306469484,0.0117788594293732,0.323302668492826,-0.468307995459704,0.06183843923837493,2018Q2
peru,2018Q3,146.6155396825397,1.7575841562650847,0.0196551411373693,0.0196551411564645,0.0,0.0161056774895624,0.0480361214651337,0.0101959291451534,-0.0940730942425918,-0.983968257540309,0.03454556465219438,2018Q3
peru,2018Q4,153.90695081967215,2.1603341204592468,0.0062561194723707,0.0064049539213234,0.0,0.0004525748401934,0.0954352830814224,0.0147377024846381,0.193929118409073,0.743558565047107,0.013515308357831922,2018Q4
peru,2019Q1,142.2574833333333,2.160010401360379,0.0165502726164425,0.0165502727063449,0.0,0.0144704292424334,0.0391760092195864,0.0102920899425636,-0.101666741273699,-0.777444374238505,0.03574876099686565,2019Q1
peru,2019Q2,129.10780952380952,2.171998619349546,0.0096246649906467,0.0096246651109853,0.0,0.0058846392902244,-0.0107672624093133,0.0105026148660982,-0.267185413171146,-0.599496122588523,0.020904759071386544,2019Q2
peru,2019Q3,119.83406249999999,2.1854571256775506,0.016090317903469,0.0160903180773335,0.0,0.0111280008085426,0.1529896138270625,0.0113281329442586,0.0310476842168976,-0.448824610242553,0.035164699916553396,2019Q3
peru,2019Q4,123.48351612903225,2.1600310285471864,0.0145838564199527,0.0145838565698983,0.0,0.010740427383673,0.0157216703684526,0.0097823030711278,-0.142912094115643,-0.768352127803834,0.031501582382974916,2019Q4
peru,2020Q1,164.51153968253968,4.105147348945665,-0.04418142586625,-0.0463255597892678,0.5133088170501302,-0.0657717730723871,-0.0238657517141816,0.0333296596142921,-0.885713488701542,4.39604384708907,-0.1813712632674756,2020Q1
peru,2020Q2,226.14485714285712,2.9206004346953067,-0.1580387457626489,-0.157843678667154,1.0,-0.2355575055078831,0.0077773534120202,0.0169583624253262,-4.39193639092253,1.39430363129996,-0.46156802957309345,2020Q2
peru,2020Q3,158.57110937500002,2.1850771529777857,-0.0471279355030016,-0.0470792360542725,0.7379611973324446,-0.1142628541500736,-0.1284826737268936,0.0164048402003377,-1.55920882666553,0.866953338089065,-0.10297817513461945,2020Q3
peru,2020Q4,146.9089193548387,3.179018005699467,-0.0157587746892716,-0.0157124191711298,0.1312259831950411,-0.0421995075512324,0.1483256972262257,0.014860486711812,-0.58926446526906,0.396754308181813,-0.05009742848495544,2020Q4
peru,2021Q1,146.2924426229508,2.1677767074740775,0.0133188383441324,0.0133474777262293,0.0,0.0111630551243539,0.1406242788031515,0.0122854580737726,0.156337036191936,-0.0383746283345658,0.028872267533022827,2021Q1
peru,2021Q2,165.82473015873015,3.946810818242655,0.1006915675194895,0.1077384440295339,0.0,0.0983012891431227,-0.6772142999589663,0.0197917018124372,5.17539659783132,-0.502079196502767,0.3974105679917319,2021Q2
peru,2021Q3,175.867796875,3.5287439741404896,0.003260494082436,0.0034950507515861,0.0462702120938779,-0.0185939260917262,-0.2311084327137357,0.0199312321335664,1.12371453235143,0.447411109746407,0.01150544884611676,2021Q3
peru,2021Q4,175.17458064516129,2.4538053223049423,0.0122551235217957,0.0122551236530087,0.0294408575068954,-0.0026471559943684,0.1149235507104418,0.0135579149504857,0.0290335473112723,-0.321533160157165,0.03007168732328678,2021Q4
peru,2022Q1,192.02632258064517,2.7304088084215645,-0.0129667728479712,-0.0129667738481983,0.1256391481030649,-0.0258875933989459,-0.1465236374712926,0.0199224488630062,0.0796248468624109,0.112296884011404,-0.03540459080090214,2022Q1
