countryname,bankname,date,mktcap
colombia,bancolombia,2017-02-02,
colombia,bancolombia,2017-02-03,
colombia,bancolombia,2017-02-06,
colombia,bancolombia,2017-02-07,
colombia,bancolombia,2017-02-08,
colombia,bancolombia,2017-02-09,
colombia,bancolombia,2017-02-10,
colombia,bancolombia,2017-02-13,
colombia,bancolombia,2017-02-14,
colombia,bancolombia,2017-02-15,
colombia,bancolombia,2017-02-16,
colombia,bancolombia,2017-02-17,
colombia,bancolombia,2017-02-21,
colombia,bancolombia,2017-02-22,
colombia,bancolombia,2017-02-23,
colombia,bancolombia,2017-02-24,
colombia,bancolombia,2017-02-27,
colombia,bancolombia,2017-02-28,
colombia,bancolombia,2017-03-01,
colombia,bancolombia,2017-03-02,
colombia,bancolombia,2017-03-03,
colombia,bancolombia,2017-03-06,
colombia,bancolombia,2017-03-07,
colombia,bancolombia,2017-03-08,
colombia,bancolombia,2017-03-09,
colombia,bancolombia,2017-03-10,
colombia,bancolombia,2017-03-13,
colombia,bancolombia,2017-03-14,
colombia,bancolombia,2017-03-15,
colombia,bancolombia,2017-03-16,
colombia,bancolombia,2017-03-17,
colombia,bancolombia,2017-03-20,
colombia,bancolombia,2017-03-21,
colombia,bancolombia,2017-03-22,
colombia,bancolombia,2017-03-23,
colombia,bancolombia,2017-03-24,
colombia,bancolombia,2017-03-27,
colombia,bancolombia,2017-03-28,
colombia,bancolombia,2017-03-29,
colombia,bancolombia,2017-03-30,
colombia,bancolombia,2017-03-31,
colombia,bancolombia,2017-04-03,
colombia,bancolombia,2017-04-04,
colombia,bancolombia,2017-04-05,
colombia,bancolombia,2017-04-06,
colombia,bancolombia,2017-04-07,
colombia,bancolombia,2017-04-10,
colombia,bancolombia,2017-04-11,
colombia,bancolombia,2017-04-12,
colombia,bancolombia,2017-04-13,
colombia,bancolombia,2017-04-17,
colombia,bancolombia,2017-04-18,
colombia,bancolombia,2017-04-19,
colombia,bancolombia,2017-04-20,
colombia,bancolombia,2017-04-21,
colombia,bancolombia,2017-04-24,
colombia,bancolombia,2017-04-25,
colombia,bancolombia,2017-04-26,
colombia,bancolombia,2017-04-27,
colombia,bancolombia,2017-04-28,
colombia,bancolombia,2017-05-01,4587012251.110077
colombia,bancolombia,2017-05-02,4586777083.80249
colombia,bancolombia,2017-05-03,4596008937.747681
colombia,bancolombia,2017-05-04,4591393010.775085
colombia,bancolombia,2017-05-05,4671010397.968018
colombia,bancolombia,2017-05-08,4727905804.337891
colombia,bancolombia,2017-05-09,4757896255.1484375
colombia,bancolombia,2017-05-10,4894000569.498047
colombia,bancolombia,2017-05-11,4974740715.978516
colombia,bancolombia,2017-05-12,4981661067.345703
colombia,bancolombia,2017-05-15,4894178175.255859
colombia,bancolombia,2017-05-16,4955666478.871582
colombia,bancolombia,2017-05-17,4861556690.59314
colombia,bancolombia,2017-05-18,4801768738.93042
colombia,bancolombia,2017-05-19,4994772761.1579895
colombia,bancolombia,2017-05-22,4870025134.357452
colombia,bancolombia,2017-05-23,4867825255.943298
colombia,bancolombia,2017-05-24,4925976147.232056
colombia,bancolombia,2017-05-25,4892639745.521545
colombia,bancolombia,2017-05-26,4910418462.562561
colombia,bancolombia,2017-05-30,4857080568.42804
colombia,bancolombia,2017-05-31,4913578710.422516
colombia,bancolombia,2017-06-01,4950421416.801453
colombia,bancolombia,2017-06-02,4944839692.714691
colombia,bancolombia,2017-06-05,5002895927.776337
colombia,bancolombia,2017-06-06,5074349789.222717
colombia,bancolombia,2017-06-07,5157788113.315582
colombia,bancolombia,2017-06-08,5079692014.019012
colombia,bancolombia,2017-06-09,5042340779.376984
colombia,bancolombia,2017-06-12,5041208977.581024
colombia,bancolombia,2017-06-13,5131755340.47699
colombia,bancolombia,2017-06-14,5147601897.151947
colombia,bancolombia,2017-06-15,5146468763.824463
colombia,bancolombia,2017-06-16,5187216735.385895
colombia,bancolombia,2017-06-19,5317377492.671967
colombia,bancolombia,2017-06-20,5098932200.706482
colombia,bancolombia,2017-06-21,4849928704.093933
colombia,bancolombia,2017-06-22,4793337726.608276
colombia,bancolombia,2017-06-23,4813709271.247864
colombia,bancolombia,2017-06-26,4975074060.264587
colombia,bancolombia,2017-06-27,5016890259.029388
colombia,bancolombia,2017-06-28,5209714585.521698
colombia,bancolombia,2017-06-29,5106056203.536987
colombia,bancolombia,2017-06-30,5132783424.186707
colombia,bancolombia,2017-07-03,5181174440.574646
colombia,bancolombia,2017-07-05,5125872472.8012085
colombia,bancolombia,2017-07-06,5089003596.992493
colombia,bancolombia,2017-07-07,5057894894.180298
colombia,bancolombia,2017-07-10,5245635046.523804
