country,quarter,EMBI_bps,JLoss,n_banks,below_min_banks,GaR,ES,prob_neg,skew,std,GaR_st,n_train,VIX,UST10Y,US_HY_spread,UST10Y_log,US_HY_spread_log,OnOffRun_spread,OnOffRun_spread_log,HHI_struct,GaR_pp,JLoss_x_GaR
southafrica,2010Q1,145.1866875,2.1739193752425883,6,False,-0.0026986614854294,-0.0048414903179243,0.067835451842133,-0.1371281643983671,0.0111197644936548,-0.0026986614709739,301,20.149672131147543,3.702528125,6.1932786885245905,1.3090158633497369,1.8234646215125536,-0.3202967168464035,-0.3860989243431428,0.77374,-0.26986614854294,3.4200162738669007
southafrica,2010Q2,154.98126153846152,2.9205750420447685,6,False,-0.0116089960982964,-0.0217221102406074,0.1648625827921496,-0.1907442878715676,0.0187289914663931,-0.0113819145416925,314,26.391428571428573,3.4696907692307692,6.231538461538462,1.2440654744922905,1.8296232463808633,-0.2729812410473825,-0.3188029985454527,0.77374,-1.16089960982964,3.2589895131936237
southafrica,2010Q3,147.6097121212121,2.236309773815505,5,False,0.0099379174090718,0.0038844292097905,0.0,-0.139390183738164,0.0143139610806731,0.0102303555272573,329,24.28359375,2.7675515151515153,6.51390625,1.017962999754968,1.8739393146718748,-0.2286999976634975,-0.2596778730128791,0.77374,0.99379174090718,0.865652644463675
southafrica,2010Q4,123.03096969696969,2.2041678134516376,5,False,0.0207791204076895,0.0177567091283555,0.0,-0.1493153243579696,0.0112095227248412,0.0207791203910905,343,19.318437499999998,2.8557484848484846,5.708225806451614,1.0493339750700994,1.7419082584767693,-0.2197693669411442,-0.2481657195954341,0.77374,2.07791204076895,-1.2547135583048494
southafrica,2011Q1,129.452546875,2.1912841932072564,6,False,0.018611926730273,0.0144975399485085,0.0,-0.0696952296263618,0.0117463463735325,0.0186119268701242,357,18.614838709677418,3.4379453125,4.736451612903227,1.2348740000569474,1.5552882504897,-0.2281564572549633,-0.2589734143346897,0.77374,1.8611926730272998,-0.8333908894658111
southafrica,2011Q2,121.54233846153846,2.166057643969145,6,False,0.0181414777855986,0.0143469948992546,0.0,-0.0393271969251361,0.0115519802212117,0.0179202265722797,371,17.482380952380954,3.1856446153846156,4.881904761904762,1.158654659561406,1.5855354637724475,-0.2210984163435687,-0.2498705778622153,0.77374,1.8141477785598599,-0.7495697394128418
southafrica,2011Q3,155.36628787878786,2.727929634400548,5,False,-0.0223602896628291,-0.041417399786151,0.2378921983869004,-0.0117171848597393,0.0199831220586761,-0.0203040814306552,385,30.58359375,2.4010848484848486,6.55578125,0.8759206554255642,1.8803472939429728,-0.1741624995917081,-0.1913572555557563,0.77374,-2.23602896628291,5.314092416811987
southafrica,2011Q4,191.31761538461538,2.2236943525274446,5,False,0.0034595864405108,-0.0023389796793829,0.0350843020111401,0.0305918172554737,0.0137331582944405,0.0030667255612032,399,29.93952380952381,2.030544615384615,7.26327868852459,0.7083040405128261,1.982831336881218,-0.1178901629369767,-0.1254386989113021,0.77374,0.34595864405108,2.13428271152583
southafrica,2012Q1,176.50236923076923,2.1648400175719016,6,False,0.0089689218927637,0.0044696552231142,0.0,-0.0135866094839091,0.0141061712483353,0.0063965376808559,415,18.20403225806452,2.0187923076923076,6.133548387096774,0.7024994651400295,1.8137734384457382,-0.0935096782253632,-0.098174925320081,0.77374,0.8968921892763699,1.0922084278778923
southafrica,2012Q2,169.45056923076925,2.192915931937453,6,False,0.0090949778578377,0.0050247843479284,0.0,0.0243146791993165,0.0140104904975398,0.0072222878785278,430,20.035714285714285,1.8062815384615385,6.20671875,0.5912703334661203,1.8256323746601033,-0.0553359262645247,-0.0569258922141058,0.77374,0.90949778578377,1.0519769216163408
southafrica,2012Q3,141.71153846153845,2.1845445566949317,5,False,0.0100871023003316,0.0064252951639916,0.0,0.020513925330153,0.0140419926542084,0.0081085363791709,445,16.192698412698412,1.62226,5.735396825396825,0.48382023877815067,1.7466569418051467,-0.0438936584896512,-0.0448861362275025,0.77374,1.00871023003316,0.859118727197154
