country,quarter,CTOT_shock,CTOT_shock_dlog
colombia,1976Q2,2.058949190025172,0.012150841123417688
colombia,1976Q3,2.0733196288985636,0.0143704388733914
colombia,1976Q4,2.0717004055973094,-0.0016192233012541912
colombia,1977Q1,2.1139997591922453,0.04229935359493586
colombia,1977Q2,2.1288461923161353,0.014846433123890002
colombia,1977Q3,2.0833089449967326,-0.045537247319402674
colombia,1977Q4,2.0929240732127887,0.009615128216056146
colombia,1978Q1,2.1268923734402634,0.03396830022747466
colombia,1978Q2,2.149092227724802,0.022199854284538745
colombia,1978Q3,2.141548427077867,-0.0075438006469350505
colombia,1978Q4,2.1713937067838645,0.029845279705997374
colombia,1979Q1,2.3351456554740424,0.16375194869017795
colombia,1979Q2,2.467215222511471,0.13206956703742856
colombia,1979Q3,2.526908327341454,0.059693104829983135
colombia,1979Q4,2.570476964019759,0.043568636678304795
colombia,1980Q1,2.5768673453470465,0.006390381327287642
colombia,1980Q2,2.5751049605062573,-0.0017623848407892773
colombia,1980Q3,2.568768297394042,-0.006336663112215035
colombia,1980Q4,2.6222078923633525,0.05343959496931028
colombia,1981Q1,2.6030767367296885,-0.019131155633663965
colombia,1981Q2,2.5592560135939095,-0.043820723135779005
colombia,1981Q3,2.545803000727617,-0.013453012866292635
colombia,1981Q4,2.5401398056922964,-0.005663195035320534
colombia,1982Q1,2.4934602276428643,-0.04667957804943201
colombia,1982Q2,2.5061630994760686,0.012702871833204288
colombia,1982Q3,2.4772685251856177,-0.028894574290450947
colombia,1982Q4,2.4668373963516967,-0.010431128833920944
colombia,1983Q1,2.431951210369457,-0.03488618598223958
colombia,1983Q2,2.458255100865089,0.026303890495631865
colombia,1983Q3,2.4911796173856784,0.032924516520589364
colombia,1983Q4,2.4815691547510843,-0.009610462634594086
colombia,1984Q1,2.485627500324424,0.004058345573339839
colombia,1984Q2,2.489245520732052,0.003618020407627931
colombia,1984Q3,2.4382145434837916,-0.051030977248260445
colombia,1984Q4,2.415111592597892,-0.02310295088589953
colombia,1985Q1,2.4119129877516796,-0.0031986048462124828
colombia,1985Q2,2.39889295052155,-0.013020037230129677
colombia,1985Q3,2.372347681099588,-0.026545269421962114
colombia,1985Q4,2.374416311867395,0.002068630767807278
colombia,1986Q1,2.2675038193574,-0.1069124925099949
colombia,1986Q2,2.145621162225122,-0.1218826571322782
colombia,1986Q3,2.1106431409315904,-0.03497802129353156
colombia,1986Q4,2.1621476489595617,0.05150450802797124
colombia,1987Q1,2.2227587843695398,0.06061113540997809
colombia,1987Q2,2.243136464388348,0.020377680018808242
colombia,1987Q3,2.2541151003128475,0.010978635924499436
colombia,1987Q4,2.263204801872275,0.009089701559427343
colombia,1988Q1,2.242321139157198,-0.02088366271507658
colombia,1988Q2,2.2634728918635645,0.021151752706366267
colombia,1988Q3,2.2461124410645925,-0.01736045079897197
colombia,1988Q4,2.230323242702305,-0.015789198362287316
colombia,1989Q1,2.2969884968402927,0.06666525413798752
colombia,1989Q2,2.3216288244375467,0.024640327597253986
colombia,1989Q3,2.2960167701194614,-0.02561205431808533
colombia,1989Q4,2.327782212794582,0.0317654426751206
colombia,1990Q1,2.3377055364499384,0.00992332365535642
colombia,1990Q2,2.273239147805952,-0.06446638864398624
colombia,1990Q3,2.4060836540763844,0.1328445062704322
colombia,1990Q4,2.4751146460739344,0.06903099199755003
colombia,1991Q1,2.3434528666675507,-0.13166177940638368
colombia,1991Q2,2.306916000652728,-0.036536866014822866
colombia,1991Q3,2.3220548081809413,0.015138807528213505
colombia,1991Q4,2.340326601791848,0.018271793610906695
colombia,1992Q1,2.292634218249787,-0.047692383542060846
colombia,1992Q2,2.326259884833216,0.03362566658342869
colombia,1992Q3,2.33312785658446,0.006867971751244095
colombia,1992Q4,2.3153436535082403,-0.01778420307621964
colombia,1993Q1,2.3005978925322297,-0.014745760976010658
colombia,1993Q2,2.311098125760491,0.010500233228261102
colombia,1993Q3,2.2877157134989927,-0.023382412261498065
colombia,1993Q4,2.27050345926409,-0.01721225423490269
colombia,1994Q1,2.2617727831546297,-0.008730676109460322
colombia,1994Q2,2.2850738124263037,0.02330102927167399
colombia,1994Q3,2.298360430613136,0.0132866181868323
colombia,1994Q4,2.298882687967663,0.0005222573545271558
colombia,1995Q1,2.314852736388486,0.015970048420822724
colombia,1995Q2,2.3365752236001414,0.021722487211655483
colombia,1995Q3,2.3162659377651518,-0.020309285834989588
colombia,1995Q4,2.347454519717534,0.031188581952382055
colombia,1996Q1,2.400371573374496,0.05291705365696231
colombia,1996Q2,2.406407279675481,0.006035706300985044
colombia,1996Q3,2.4102353174589775,0.003828037783496274
colombia,1996Q4,2.4415634491406575,0.03132813168168003
colombia,1997Q1,2.4123752418549333,-0.029188207285724133
colombia,1997Q2,2.352211120829874,-0.06016412102505919
colombia,1997Q3,2.3486512120986864,-0.003559908731187722
colombia,1997Q4,2.3481157173890796,-0.0005354947096067875
colombia,1998Q1,2.249712098584517,-0.0984036188045625
colombia,1998Q2,2.227532367431122,-0.02217973115339511
colombia,1998Q3,2.1823265222809134,-0.045205845150208646
colombia,1998Q4,2.1495406531272985,-0.03278586915361492
colombia,1999Q1,2.1352318096828635,-0.014308843444434949
colombia,1999Q2,2.214536892683711,0.07930508300084727
colombia,1999Q3,2.30105871918384,0.08652182650012907
colombia,1999Q4,2.3517191031294153,0.05066038394557548
colombia,2000Q1,2.39822477108644,0.0465056679570246
colombia,2000Q2,2.4090411996646877,0.010816428578247717
colombia,2000Q3,2.4483423772261066,0.03930117756141893
colombia,2000Q4,2.4737721991668904,0.025429821940783803
colombia,2001Q1,2.4405931848978097,-0.03317901426908065
colombia,2001Q2,2.426523404013038,-0.014069780884771621
colombia,2001Q3,2.3917807690454476,-0.03474263496759056
colombia,2001Q4,2.2883358605765896,-0.10344490846885801
colombia,2002Q1,2.3162200124961085,0.027884151919518985
colombia,2002Q2,2.384601128346614,0.06838111585050566
colombia,2002Q3,2.4237128026701344,0.03911167432352025
colombia,2002Q4,2.4461097460104053,0.02239694334027087
colombia,2003Q1,2.5194476845844225,0.07333793857401716
colombia,2003Q2,2.4576821112049876,-0.06176557337943489
colombia,2003Q3,2.472188545657707,0.014506434452719486
colombia,2003Q4,2.516811597705776,0.044623052048069045
colombia,2004Q1,2.5701201210449627,0.053308523339186564
colombia,2004Q2,2.6103655891237416,0.040245468078778934
colombia,2004Q3,2.633986243962517,0.0236206548387754
colombia,2004Q4,2.652437612030152,0.01845136806763481
colombia,2005Q1,2.6886120787815933,0.036174466751441425
colombia,2005Q2,2.719818145718661,0.031206066937067956
colombia,2005Q3,2.7898728145863236,0.07005466886766243
colombia,2005Q4,2.7874921675532534,-0.0023806470330702822
colombia,2006Q1,2.80237590553621,0.014883737982956724
colombia,2006Q2,2.8402020258428173,0.03782612030660726
colombia,2006Q3,2.8399104987863186,-0.00029152705649870825
colombia,2006Q4,2.810093459811138,-0.029817038975180843
colombia,2007Q1,2.81814915193876,0.008055692127622027
colombia,2007Q2,2.8811849823806703,0.06303583044191052
colombia,2007Q3,2.9236798662895698,0.04249488390889944
colombia,2007Q4,3.010882250745249,0.0872023844556793
colombia,2008Q1,3.093573827392814,0.08269157664756488
colombia,2008Q2,3.206666476075832,0.11309264868301794
colombia,2008Q3,3.1668437691782447,-0.03982270689758716
colombia,2008Q4,2.859269512622158,-0.30757425655608683
colombia,2009Q1,2.772043153538192,-0.08722635908396592
colombia,2009Q2,2.851726461757548,0.07968330821935599
colombia,2009Q3,2.891005779125087,0.03927931736753898
colombia,2009Q4,2.940915238863389,0.049909459738302075
colombia,2010Q1,2.9591800375814246,0.018264798718035546
colombia,2010Q2,2.953618437101271,-0.00556160048015375
colombia,2010Q3,2.965819726931663,0.012201289830392259
colombia,2010Q4,3.0461615236912407,0.08034179675957764
colombia,2011Q1,3.141466354634594,0.09530483094335329
colombia,2011Q2,3.1737129953831236,0.032246640748529565
colombia,2011Q3,3.15821360803383,-0.01549938734929368
colombia,2011Q4,3.123772632074374,-0.034440975959455944
colombia,2012Q1,3.1532158145470994,0.029443182472725482
colombia,2012Q2,3.123423791230263,-0.029792023316836502
colombia,2012Q3,3.142055281442552,0.018631490212289048
colombia,2012Q4,3.1338696824244923,-0.008185599018059708
colombia,2013Q1,3.135862063145016,0.0019923807205235455
colombia,2013Q2,3.0987508493350497,-0.03711121380996607
colombia,2013Q3,3.1055375487483885,0.006786699413338759
colombia,2013Q4,3.1015859403971264,-0.00395160835126207
colombia,2014Q1,3.1016845590413102,9.861864418381217e-05
colombia,2014Q2,3.1058074631012986,0.004122904059988386
colombia,2014Q3,3.059102714196883,-0.04670474890441545
colombia,2014Q4,2.9523056734338167,-0.10679704076306651
colombia,2015Q1,2.8236502523636484,-0.12865542107016825
colombia,2015Q2,2.849030276131736,0.02538002376808768
colombia,2015Q3,2.7677121179442508,-0.08131815818748533
colombia,2015Q4,2.7048878397316307,-0.06282427821262004
colombia,2016Q1,2.624277638506876,-0.08061020122475471
colombia,2016Q2,2.7405372352432664,0.11625959673639041
colombia,2016Q3,2.7480311582673407,0.007493923024074256
colombia,2016Q4,2.7843710977573024,0.036339939489961726
colombia,2017Q1,2.812212956666822,0.027841858909519512
colombia,2017Q2,2.7841648907444307,-0.028048065922391174
colombia,2017Q3,2.7947180866730026,0.010553195928571846
colombia,2017Q4,2.8490118289618938,0.05429374228889117
colombia,2018Q1,2.8906380436817174,0.04162621471982364
colombia,2018Q2,2.9315295096904355,0.04089146600871807
colombia,2018Q3,2.921004484808591,-0.01052502488184448
colombia,2018Q4,2.880632467208198,-0.04037201760039277
colombia,2019Q1,2.8525322345419895,-0.028100232666208758
colombia,2019Q2,2.86554981629918,0.013017581757190477
colombia,2019Q3,2.8228458035831006,-0.042704012716079376
colombia,2019Q4,2.840774999051317,0.017929195468216363
colombia,2020Q1,2.7649419795212453,-0.0758330195300716
colombia,2020Q2,2.5882998726629523,-0.17664210685829307
colombia,2020Q3,2.707189537246513,0.11888966458356087
colombia,2020Q4,2.766219230553821,0.059029693307307785
colombia,2021Q1,2.906616612904594,0.14039738235077293
colombia,2021Q2,2.967342749370044,0.06072613646545033
colombia,2021Q3,3.0181814904490256,0.05083874107898145
colombia,2021Q4,3.0767120052433414,0.05853051479431581
colombia,2022Q1,3.1739686041837283,0.09725659894038685
colombia,2022Q2,3.2457825711314965,0.0718139669477682
colombia,2022Q3,3.2198301056987493,-0.025952465432747207
colombia,2022Q4,3.146148228092464,-0.07368187760628508
colombia,2023Q1,3.063144045519567,-0.0830041825728971
colombia,2023Q2,3.0210946584969403,-0.04204938702262684
colombia,2023Q3,3.046765302929159,0.02567064443221856
colombia,2023Q4,3.0380281220515317,-0.008737180877627093
colombia,2024Q1,3.015151369392746,-0.022876752658785637
colombia,2024Q2,3.0237026965313216,0.008551327138575537
colombia,2024Q3,3.0040934154991685,-0.019609281032153092
colombia,2024Q4,2.993582622070787,-0.010510793428381682
colombia,2025Q1,2.9974417201779566,0.0038590981071697783
colombia,2025Q2,2.9444374808610396,-0.053004239316917
colombia,2025Q3,2.9474798925141306,0.0030424116530909373
colombia,2025Q4,2.925902016895155,-0.021577875618975728
colombia,2026Q1,3.0234671102005004,0.09756509330534557
colombia,2026Q2,3.113756874805178,0.09028976460467764
colombia,2026Q3,3.0625036514593114,-0.05125322334586668
india,1960Q1,0.5583180350952819,
india,1960Q2,0.5580301221066293,-0.0002879129886526055
india,1960Q3,0.5576201066963058,-0.0004100154103234832
india,1960Q4,0.5509090219245386,-0.006711084771767184
india,1961Q1,0.5609598126368593,0.010050790712320734
india,1961Q2,0.5669770389196945,0.006017226282835186
india,1961Q3,0.560530079547754,-0.006446959371940508
india,1961Q4,0.5597378808401181,-0.000792198707635916
india,1962Q1,0.5568713735743023,-0.002866507265815832
india,1962Q2,0.5594338513455077,0.0025624777712054403
india,1962Q3,0.5586880239809966,-0.0007458273645111202
india,1962Q4,0.5596194931499731,0.000931469168976462
india,1963Q1,0.5663933173844922,0.00677382423451911
india,1963Q2,0.5745762009674561,0.008182883582963929
india,1963Q3,0.5729798467812443,-0.0015963541862118458
india,1963Q4,0.5810987309988567,0.008118884217612421
india,1964Q1,0.5773956174519068,-0.0037031135469498544
india,1964Q2,0.575624262255368,-0.0017713551965388152
india,1964Q3,0.5730212029291967,-0.002603059326171331
india,1964Q4,0.5779603973897881,0.004939194460591434
india,1965Q1,0.5778188178141713,-0.00014157957561677925
india,1965Q2,0.5809851361104196,0.0031663182962482495
india,1965Q3,0.5744842667350378,-0.006500869375381746
india,1965Q4,0.5760353821912096,0.0015511154561718143
india,1966Q1,0.5835552624921307,0.0075198803009211
india,1966Q2,0.5854051762240186,0.001849913731887809
india,1966Q3,0.5870016676967412,0.001596491472722672
india,1966Q4,0.5810966521717652,-0.0059050155249760206
india,1967Q1,0.5804853505508397,-0.0006113016209254862
india,1967Q2,0.5803037823229704,-0.00018156822786929983
india,1967Q3,0.5799919091013856,-0.0003118732215847686
india,1967Q4,0.581331803584961,0.001339894483575299
india,1968Q1,0.5818563710555762,0.0005245674706152448
india,1968Q2,0.574582062498857,-0.007274308556719178
india,1968Q3,0.5675938109743489,-0.0069882515245081045
india,1968Q4,0.5682285067925632,0.0006346958182142926
india,1969Q1,0.5740459922928827,0.005817485500319464
india,1969Q2,0.5813049900875651,0.00725899779468242
india,1969Q3,0.5803868357543441,-0.0009181543332209552
india,1969Q4,0.5843155663412261,0.003928730586881923
india,1970Q1,0.5963392929598161,0.01202372661859008
india,1970Q2,0.5985891599214737,0.0022498669616575206
india,1970Q3,0.5945165493196165,-0.004072610601857152
india,1970Q4,0.5971575955151449,0.002641046195528407
india,1971Q1,0.6058387312399012,0.008681135724756261
india,1971Q2,0.6038641465427638,-0.001974584697137405
india,1971Q3,0.6079989782117983,0.0041348316690345
india,1971Q4,0.6055605620662772,-0.002438416145521094
india,1972Q1,0.611624261427591,0.00606369936131379
india,1972Q2,0.612258507815193,0.000634246387602011
india,1972Q3,0.6129804812555045,0.0007219734403115519
india,1972Q4,0.6296696903136249,0.016689209058120325
india,1973Q1,0.6695147105133893,0.039845020199764436
india,1973Q2,0.7059944858853145,0.03647977537192526
india,1973Q3,0.7397838596548645,0.033789373769549935
india,1973Q4,0.7463653343252119,0.00658147467034742
india,1974Q1,0.8077701327751173,0.06140479844990543
india,1974Q2,0.7989223275801736,-0.00884780519494377
india,1974Q3,0.8054997919396808,0.006577464359507235
india,1974Q4,0.8174694294897835,0.011969637550102719
india,1975Q1,0.787256692345801,-0.030212737143982538
india,1975Q2,0.763486860706093,-0.023769831639708028
india,1975Q3,0.7658326199391515,0.0023457592330585753
india,1975Q4,0.7515032594958033,-0.014329360443348205
india,1976Q1,0.7548750695712328,0.0033718100754295266
india,1976Q2,0.7625026095943268,0.007627540023093959
india,1976Q3,0.769306769545528,0.006804159951201205
india,1976Q4,0.7621339271631222,-0.007172842382405786
india,1977Q1,0.7804466303238293,0.0183127031607071
india,1977Q2,0.7891740579386295,0.008727427614800165
india,1977Q3,0.7580993274206174,-0.031074730518012128
india,1977Q4,0.7648541752319467,0.00675484781132929
india,1978Q1,0.7829589954956713,0.01810482026372462
india,1978Q2,0.7950798374828056,0.012120841987134368
india,1978Q3,0.789306289508727,-0.0057735479740785856
india,1978Q4,0.7993102849738574,0.010003995465130311
india,1979Q1,0.8227881984843131,0.023477913510455695
india,1979Q2,0.8426968488577649,0.019908650373451797
india,1979Q3,0.8513252456309188,0.008628396773153968
india,1979Q4,0.8604398839905186,0.009114638359599803
india,1980Q1,0.8690018774175505,0.0085619934270319
india,1980Q2,0.8651241668634713,-0.003877710554079261
india,1980Q3,0.8759642640653349,0.01084009720186363
india,1980Q4,0.8857033325098057,0.009739068444470811
india,1981Q1,0.8732866846389482,-0.0124166478708575
india,1981Q2,0.859784957161595,-0.013501727477353231
india,1981Q3,0.849330086763835,-0.010454870397759941
india,1981Q4,0.8382010802395243,-0.011129006524310703
india,1982Q1,0.829906239259693,-0.008294840979831353
india,1982Q2,0.8246905510032787,-0.005215688256414275
india,1982Q3,0.8092642526883791,-0.015426298314899611
india,1982Q4,0.8034063328756558,-0.005857919812723322
india,1983Q1,0.808780710157317,0.005374377281661236
india,1983Q2,0.8255638981660877,0.016783188008770655
india,1983Q3,0.8437684684881508,0.01820457032206313
india,1983Q4,0.8438222721536126,5.38036654618157e-05
india,1984Q1,0.8438039406781804,-1.833147543217617e-05
india,1984Q2,0.8447044429894539,0.0009005023112734767
india,1984Q3,0.8198490112428996,-0.024855431746554357
india,1984Q4,0.8098512246314317,-0.009997786611467885
india,1985Q1,0.8081086143905148,-0.0017426102409168198
india,1985Q2,0.805510785837372,-0.0025978285531428336
india,1985Q3,0.7890281756926689,-0.01648261014470309
india,1985Q4,0.7862378011304262,-0.0027903745622427367
india,1986Q1,0.7792904496827657,-0.006947351447660455
india,1986Q2,0.7648777668351459,-0.014412682847619873
india,1986Q3,0.7500908817466334,-0.014786885088512447
india,1986Q4,0.7570967012805443,0.007005819533910884
india,1987Q1,0.7711869296517209,0.014090228371176572
india,1987Q2,0.782714253056433,0.011527323404712186
india,1987Q3,0.7868140709436605,0.004099817887227464
india,1987Q4,0.8031119114262912,0.01629784048263072
india,1988Q1,0.8134762167280778,0.010364305301786558
india,1988Q2,0.8312576802946192,0.017781463566541422
india,1988Q3,0.8354087793818803,0.004151099087261079
india,1988Q4,0.8322131969012904,-0.0031955824805899313
india,1989Q1,0.8377632804005155,0.005550083499225145
india,1989Q2,0.8398295319750869,0.0020662515745714094
india,1989Q3,0.8284953588041006,-0.011334173170986284
india,1989Q4,0.8283522652087102,-0.0001430935953904422
india,1990Q1,0.8255121061109214,-0.002840159097788786
india,1990Q2,0.8201474515157808,-0.005364654595140572
india,1990Q3,0.8312755452051219,0.01112809368934109
india,1990Q4,0.8326348865237538,0.0013593413186319125
india,1991Q1,0.8227703358160579,-0.009864550707695985
india,1991Q2,0.8146900956483696,-0.008080240167688268
india,1991Q3,0.8149470706636144,0.00025697501524479804
india,1991Q4,0.8168354770697097,0.0018884064060953332
india,1992Q1,0.8160071754856665,-0.000828301584043234
india,1992Q2,0.8176766015341408,0.0016694260484743095
india,1992Q3,0.8175225189178552,-0.00015408261628557796
india,1992Q4,0.8087887136142577,-0.008733805303597464
india,1993Q1,0.8111764495766887,0.0023877359624309147
india,1993Q2,0.8091237045153151,-0.00205274506137354
india,1993Q3,0.8094147530907517,0.00029104857543660323
india,1993Q4,0.8111159612009289,0.0017012081101771548
india,1994Q1,0.8190933251882561,0.00797736398732718
india,1994Q2,0.8188183884215859,-0.0002749367666701197
india,1994Q3,0.8244409026794473,0.005622514257861311
india,1994Q4,0.8329675248573191,0.008526622177871812
india,1995Q1,0.838652884218076,0.005685359360756981
india,1995Q2,0.8386168749326652,-3.600928541080961e-05
india,1995Q3,0.8451010767094722,0.006484201776806975
india,1995Q4,0.8499265132053386,0.00482543649586642
india,1996Q1,0.8557651540215052,0.005838640816166585
india,1996Q2,0.8621647687048761,0.006399614683370913
india,1996Q3,0.8531004432982647,-0.009064325406611395
india,1996Q4,0.8464929699850529,-0.006607473313211876
india,1997Q1,0.8530581579018972,0.0065651879168443505
india,1997Q2,0.8434533692057032,-0.009604788696193967
india,1997Q3,0.8352690067234161,-0.008184362482287155
india,1997Q4,0.8329897847562265,-0.0022792219671895486
india,1998Q1,0.8188736818536352,-0.014116102902591354
india,1998Q2,0.8141667341874446,-0.0047069476661906196
india,1998Q3,0.8006288057744897,-0.01353792841295487
india,1998Q4,0.797446332986269,-0.0031824727882207027
india,1999Q1,0.7874661738734443,-0.009980159112824682
india,1999Q2,0.7863875070453044,-0.0010786668281399514
india,1999Q3,0.7935136436736698,0.007126136628365476
india,1999Q4,0.8000830786276536,0.006569434953983766
india,2000Q1,0.8091568104505841,0.009073731822930475
india,2000Q2,0.807782509796525,-0.0013743006540590796
india,2000Q3,0.8071740962192547,-0.0006084135772702615
india,2000Q4,0.812761900039942,0.005587803820687243
india,2001Q1,0.8116730498386523,-0.0010888502012896817
india,2001Q2,0.8077509076682734,-0.003922142170378895
india,2001Q3,0.8095361621856216,0.0017852545173482337
india,2001Q4,0.7911570988058794,-0.018379063379742266
india,2002Q1,0.7972604661214071,0.006103367315527741
india,2002Q2,0.8066488104245925,0.009388344303185359
india,2002Q3,0.8186467094173675,0.011997898992775036
india,2002Q4,0.8248390708797527,0.006192361462385221
india,2003Q1,0.833399440647656,0.008560369767903309
india,2003Q2,0.8253089809353427,-0.00809045971231337
india,2003Q3,0.8279967762588449,0.0026877953235022733
india,2003Q4,0.8501611819910084,0.022164405732163495
india,2004Q1,0.8698703466107296,0.019709164619721165
india,2004Q2,0.8734662375012126,0.0035958908904829556
india,2004Q3,0.8668598379155099,-0.006606399585702638
india,2004Q4,0.8666609928131872,-0.0001988451023227089
india,2005Q1,0.87892714389654,0.012266151083352828
india,2005Q2,0.882372325005489,0.0034451811089489803
india,2005Q3,0.8874927259178049,0.005120400912315914
india,2005Q4,0.8927803531328338,0.005287627215028845
india,2006Q1,0.9046746335365575,0.011894280403723756
india,2006Q2,0.9161459231772132,0.01147128964065569
india,2006Q3,0.9175452827998735,0.0013993596226602456
india,2006Q4,0.9244217076308898,0.006876424831016359
india,2007Q1,0.9305381197511544,0.006116412120264592
india,2007Q2,0.9452241412622773,0.01468602151112286
india,2007Q3,0.9583114259460188,0.01308728468374154
india,2007Q4,0.9802376733723046,0.021926247426285794
india,2008Q1,1.0112743436356904,0.031036670263385746
india,2008Q2,1.0354400270860042,0.02416568345031389
india,2008Q3,1.0178964248478788,-0.017543602238125455
india,2008Q4,0.935347196975756,-0.08254922787212282
india,2009Q1,0.9246073178245531,-0.010739879151202891
india,2009Q2,0.9455883386169659,0.02098102079241282
india,2009Q3,0.9546052611282658,0.00901692251129993
india,2009Q4,0.9660597439044667,0.01145448277620087
india,2010Q1,0.9709681115791279,0.004908367674661185
india,2010Q2,0.9652338338450542,-0.005734277734073645
india,2010Q3,0.9768356667859042,0.011601832940849932
india,2010Q4,1.006524342789015,0.02968867600311076
india,2011Q1,1.0300402238389106,0.02351588104989566
india,2011Q2,1.0300815078195047,4.128398059410898e-05
india,2011Q3,1.0272772224476863,-0.002804285371818427
india,2011Q4,1.0096249776860895,-0.01765224476159677
india,2012Q1,1.0174865190549915,0.007861541368902047
india,2012Q2,1.0146000641282202,-0.002886454926771309
india,2012Q3,1.0237893882750022,0.009189324146781974
india,2012Q4,1.01753647886518,-0.00625290940982226
india,2013Q1,1.0154691553307604,-0.0020673235344195184
india,2013Q2,1.0047584396873073,-0.010710715643453161
india,2013Q3,0.9996605873016644,-0.005097852385642865
india,2013Q4,0.9973350477282606,-0.0023255395734037565
india,2014Q1,0.9966406094869804,-0.0006944382412802375
india,2014Q2,0.9983544870940811,0.0017138776071007333
india,2014Q3,0.9860802361328116,-0.01227425096126955
india,2014Q4,0.9704561250659309,-0.015624111066880664
india,2015Q1,0.9488120156280497,-0.021644109437881198
india,2015Q2,0.9452133289761544,-0.003598686651895333
india,2015Q3,0.9284651682520002,-0.016748160724154193
india,2015Q4,0.916673980405594,-0.011791187846406204
india,2016Q1,0.9101484004751195,-0.006525579930474534
india,2016Q2,0.9332318615092052,0.02308346103408576
india,2016Q3,0.9340055355567412,0.0007736740475359216
india,2016Q4,0.9376428656210007,0.003637330064259592
india,2017Q1,0.9453509906808824,0.00770812505988161
india,2017Q2,0.9403596340961261,-0.004991356584756246
india,2017Q3,0.9426521342895595,0.002292500193433411
india,2017Q4,0.9473348597105856,0.0046827254210261016
india,2018Q1,0.9576622709665881,0.01032741125600245
india,2018Q2,0.9647324623781377,0.007070191411549631
india,2018Q3,0.9510728874965841,-0.01365957488155356
india,2018Q4,0.9438606409768273,-0.007212246519756826
india,2019Q1,0.9434567977544563,-0.0004038432223709698
india,2019Q2,0.9441248620111803,0.0006680642567239437
india,2019Q3,0.9379176557088182,-0.006207206302362045
india,2019Q4,0.9447068926541908,0.00678923694537259
india,2020Q1,0.9382230799689978,-0.006483812685193047
india,2020Q2,0.9147469740158072,-0.023476105953190607
india,2020Q3,0.9381663243684324,0.023419350352625212
india,2020Q4,0.9607827691974643,0.022616444829031912
india,2021Q1,0.9911922861139602,0.03040951691649585
india,2021Q2,1.0085103274232978,0.017318041309337673
india,2021Q3,1.010885241585429,0.002374914162131203
india,2021Q4,1.0162652854697898,0.005380043884360752
india,2022Q1,1.043559460159998,0.02729417469020823
india,2022Q2,1.0572303218662051,0.013670861706207127
india,2022Q3,1.0318775672466023,-0.025352754619602846
india,2022Q4,1.024669534319135,-0.0072080329274673005
india,2023Q1,1.0190468084985351,-0.005622725820599861
india,2023Q2,1.0104995942505033,-0.008547214248031842
india,2023Q3,1.0090410447267613,-0.0014585495237420254
india,2023Q4,1.0070521878045962,-0.0019888569221651053
india,2024Q1,1.0010536077527141,-0.00599858005188203
india,2024Q2,1.003995203726406,0.002941595973691813
india,2024Q3,0.9970266227317808,-0.006968580994625162
india,2024Q4,0.9996826408269721,0.002656018095191337
india,2025Q1,0.997494293596694,-0.002188347230278165
india,2025Q2,0.9873175030553079,-0.010176790541386094
india,2025Q3,0.9876946742549211,0.0003771711996132243
india,2025Q4,0.9895243419995918,0.0018296677446707488
india,2026Q1,1.0077060009495533,0.018181658949961488
india,2026Q2,1.0228954816315943,0.015189480682040957
india,2026Q3,1.0174152985091078,-0.005480183122486437
indonesia,1960Q1,0.7568190268773192,
indonesia,1960Q2,0.7570804866941443,0.000261459816825127
indonesia,1960Q3,0.755228946996668,-0.001851539697476312
indonesia,1960Q4,0.7486210232138186,-0.0066079237828493564
indonesia,1961Q1,0.7552381092821285,0.0066170860683099075
indonesia,1961Q2,0.7607721430123703,0.00553403373024175
indonesia,1961Q3,0.7553344290034262,-0.005437714008944106
indonesia,1961Q4,0.754071100179127,-0.001263328824299137
indonesia,1962Q1,0.7415943982236237,-0.012476701955503322
indonesia,1962Q2,0.7431272344468758,0.0015328362232520654
indonesia,1962Q3,0.7422377628031953,-0.0008894716436804728
indonesia,1962Q4,0.7432209853609666,0.0009832225577712794
indonesia,1963Q1,0.7483514852985822,0.005130499937615607
indonesia,1963Q2,0.7545996369518297,0.006248151653247547
indonesia,1963Q3,0.7524802954186427,-0.002119341533187047
indonesia,1963Q4,0.7586571662025785,0.006176870783935806
indonesia,1964Q1,0.7461249093322198,-0.012532256870358749
indonesia,1964Q2,0.7462763908667333,0.00015148153451349788
indonesia,1964Q3,0.7457358882572795,-0.000540502609453708
indonesia,1964Q4,0.7529364033893529,0.007200515132073315
indonesia,1965Q1,0.7510044757348927,-0.0019319276544601527
indonesia,1965Q2,0.7563512974203827,0.005346821685489944
indonesia,1965Q3,0.7493286951448888,-0.007022602275493894
indonesia,1965Q4,0.7524597987440831,0.0031311035991943292
indonesia,1966Q1,0.7626525868890375,0.01019278814495439
indonesia,1966Q2,0.7632871118683505,0.0006345249793130447
indonesia,1966Q3,0.7607336693186755,-0.0025534425496750446
indonesia,1966Q4,0.7559616614519671,-0.004772007866708394
indonesia,1967Q1,0.7534615479557412,-0.0025001134962259197
indonesia,1967Q2,0.751988519314166,-0.0014730286415751692
indonesia,1967Q3,0.751974570562111,-1.3948752054959712e-05
indonesia,1967Q4,0.7558414909403455,0.0038669203782344397
indonesia,1968Q1,0.7582849381252112,0.002443447184865777
indonesia,1968Q2,0.7490105658868749,-0.009274372238336381
indonesia,1968Q3,0.7426294314194894,-0.006381134467385419
indonesia,1968Q4,0.7433016215109143,0.0006721900914248291
indonesia,1969Q1,0.7384882887481239,-0.00481333276279039
indonesia,1969Q2,0.7458889552290857,0.007400666480961826
indonesia,1969Q3,0.7464486893794557,0.0005597341503700282
indonesia,1969Q4,0.7498953564766516,0.003446667097195877
