country,time,quarter,EMBI,JLoss,D,HHI,HHI_anual,debt,growth_q,gfac
china,30,2014Q1,162.63934426229508,2.6402837406603505,-0.0614852726014836,0.4698220499999999,0.4058651,37.85,,14.828852459016392
china,31,2014Q2,141.36507936507937,2.317797516590527,-0.0656290890997289,0.4698220499999999,0.4058651,38.575,,12.738253968253968
china,32,2014Q3,131.828125,2.5086868804492144,-0.0571348868958465,0.4698220499999999,0.4058651,39.3,,13.07265625
china,33,2014Q4,140.52459016393442,4.885827162607216,-0.0521856868580134,0.4698220499999999,0.4058651,39.675,,16.07234375
china,34,2015Q1,176.21311475409837,3.518570101797349,-0.0573201630181398,0.4698220499999999,0.4057018999999999,40.05,,16.564754098360655
china,35,2015Q2,160.96875,4.095540202919178,-0.0548659269228691,0.4698220499999999,0.4057018999999999,40.425,,13.740158730158731
china,36,2015Q3,175.546875,7.602814362668442,-0.0491876835055863,0.4698220499999999,0.4057018999999999,40.8,,19.30734375
china,37,2015Q4,175.82258064516128,2.6435488496365567,-0.0530355705437866,0.4698220499999999,0.4057018999999999,43.1,,17.03328125
china,38,2016Q1,183.88524590163934,3.632782368840613,-0.0540523927991987,0.4698220499999999,0.3934362999999999,45.4,,20.486229508196722
china,39,2016Q2,175.859375,2.366514916930355,-0.0505692858362612,0.4698220499999999,0.3934362999999999,47.7,,15.6759375
china,40,2016Q3,150.90625,2.392531698848776,-0.0523899208077699,0.4698220499999999,0.3934362999999999,50.0,,13.23390625
china,41,2016Q4,156.8360655737705,2.985479662951981,-0.0536659941489378,0.4698220499999999,0.3934362999999999,50.975,,14.097936507936508
china,42,2017Q1,149.4516129032258,2.3678790762968167,-0.0541445717832232,0.4698220499999999,0.3788866,51.95,,11.691935483870967
china,43,2017Q2,144.46031746031747,3.0584038304633188,-0.0559805303950525,0.4698220499999999,0.3788866,52.925,,11.426349206349206
china,44,2017Q3,144.85714285714286,3.020289770044057,-0.0569119646734048,0.4698220499999999,0.3788866,53.9,,10.944285714285714
china,45,2017Q4,143.20967741935485,3.786596229033543,-0.0550960788526087,0.4698220499999999,0.3788866,54.4,,10.307936507936507
china,46,2018Q1,157.93333333333334,4.519445842994901,-0.0502528128537699,0.4698220499999999,0.3770797999999999,54.9,,17.354754098360658
china,47,2018Q2,182.9375,3.523484246497279,-0.0527482922702468,0.4698220499999999,0.3770797999999999,55.4,,15.3375
